title,company,location,salary,date_posted,job_link,source
Full-Time Mandarin Teacher / Chinese Program Lead,Urban School of San Francisco,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/full-time-mandarin-teacher-chinese-program-lead-at-urban-school-of-san-francisco-4405442191?position=1&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=tWYvNypr%2FlLn5lUPfFoZfg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Grand Prairie, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4377270417?position=3&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=tYJw0MteZg8qWtSvMkC7lg%3D%3D,LinkedIn
Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-carney-sandoe-associates-4404436987?position=9&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=1hySpMnxDHwxVGw%2B6lMhHA%3D%3D,LinkedIn
Chinese After-School Teacher,Pusteblume International Preschool,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-after-school-teacher-at-pusteblume-international-preschool-4407133080?position=16&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=uOBeNCICrZivDFexAPVfBw%3D%3D,LinkedIn
Kindergarten Chinese Lead Teacher 2026-2027,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/kindergarten-chinese-lead-teacher-2026-2027-at-chinese-american-international-school-4405444116?position=19&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=%2FoqYKGwUFjITQXRrUsAhDg%3D%3D,LinkedIn
Sixth Grade Chinese & Mandarin World Language Pathway Teacher 2026-2027,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/sixth-grade-chinese-mandarin-world-language-pathway-teacher-2026-2027-at-chinese-american-international-school-4405422749?position=22&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=omUnUhKuyTG6kdi0y42POQ%3D%3D,LinkedIn
Mandarin Teacher,Elite Household HR (Formerly Elite Nannies Miami),"Coral Gables, FL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-elite-household-hr-formerly-elite-nannies-miami-4407857664?position=24&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=PgrkZ7qBxeCuaFXOV0QB2g%3D%3D,LinkedIn
Lower School Mandarin Teacher- Fall Semester Coverage,The Winsor School,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lower-school-mandarin-teacher-fall-semester-coverage-at-the-winsor-school-4405423964?position=25&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=fEVYArwZddeX1%2F%2BH28oq%2BQ%3D%3D,LinkedIn
Part-Time High School Mandarin Teacher,Commonwealth School,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-high-school-mandarin-teacher-at-commonwealth-school-4405446187?position=28&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=Nku7pyJp%2BSBoHkmvGmZumg%3D%3D,LinkedIn
Preschool Chinese Lead Teacher 2026-2027,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/preschool-chinese-lead-teacher-2026-2027-at-chinese-american-international-school-4405449050?position=42&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=Ihu7fyU8puYsouyaTVHy5g%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4402468469?position=49&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=qtoBa4NOcOsmt7bSqhOGGA%3D%3D,LinkedIn
Saturday Chinese Teacher,"Chinese Culture Connection, Inc.","Malden, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/saturday-chinese-teacher-at-chinese-culture-connection-inc-4405570190?position=54&pageNum=0&refId=bEzFzfJP4REGM7FBgrM0kQ%3D%3D&trackingId=vxfVaItktTKWOhgcr5BtSA%3D%3D,LinkedIn
