title,company,location,salary,date_posted,job_link,source
Mandarin and/or Japanese Teacher Fall 2025,Fusion Academy,"Los Gatos, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-and-or-japanese-teacher-fall-2025-at-fusion-academy-4173678610?position=1&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=7ROTtk1k2GQJdx%2BbzL5FTg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4187796630?position=2&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=izESUqlAOYadK4GYPkfgsA%3D%3D,LinkedIn
Mandarin Teacher,Fusion Academy,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-fusion-academy-4114650097?position=3&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=J2sVsSy9g8wy85NpKz3y%2BA%3D%3D,LinkedIn
Mandarin Teacher - 1.0 Fte - Jesse Bethel High School - 2025-2026 School Year,Vallejo City Unified School District,"Vallejo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-1-0-fte-jesse-bethel-high-school-2025-2026-school-year-at-vallejo-city-unified-school-district-4210266835?position=4&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=NewfgmTD%2B2pUXHq1Rp5LBA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Houston, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4212819548?position=5&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=5EyYnoaWOmQqOuO7fOmbBg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Midlothian, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4211121080?position=6&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=60NhTu%2FDuhB3PyvwjvVEvg%3D%3D,LinkedIn
Chinese Teacher - Interim,Wake County Public School System,"Garner, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-interim-at-wake-county-public-school-system-4210743731?position=7&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=%2FNjFx6kpEhCXq3v86ehHUA%3D%3D,LinkedIn
K-6 Chinese/ Spanish Teachers,Pacific Academy,"Costa Mesa, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/k-6-chinese-spanish-teachers-at-pacific-academy-4212492726?position=9&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=uMYhbWNaUTH4XIH3UMs0AA%3D%3D,LinkedIn
Mandarin Immersion Teacher Elementary,Orange Unified School District,"Costa Mesa, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-immersion-teacher-elementary-at-orange-unified-school-district-4210411852?position=11&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=yEuiHfN3dgC62hVApn8RMA%3D%3D,LinkedIn
ID 6333 - Temporary Chinese Teacher - .17 FTE for 191 days,Lake Oswego Senior High School,"Lake Oswego, OR",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/id-6333-temporary-chinese-teacher-17-fte-for-191-days-at-lake-oswego-senior-high-school-4213053827?position=12&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=M0KTVxBDPL3i6Lb%2FqbNzMg%3D%3D,LinkedIn
"Mandarin Teacher (Grades 6-12, Part-time)",Brooklyn Friends School,"Brooklyn, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-grades-6-12-part-time-at-brooklyn-friends-school-4211764610?position=14&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=rvlcLgeMWaEJbiq71eJzMA%3D%3D,LinkedIn
Assistant Mandarin Teacher,Acquire4Hire,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-mandarin-teacher-at-acquire4hire-4212562015?position=15&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=0QdesIzg2vItrLJmBPWJDQ%3D%3D,LinkedIn
Chinese Language Instructor - Part-Time On-Call,CACI International Inc,"San Antonio, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-part-time-on-call-at-caci-international-inc-4208431282?position=21&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=%2FJSqBfuJBcv1IY%2F2Xc%2BwGQ%3D%3D,LinkedIn
Mandarin Chinese StarTalk On-Site Instructor,Utah State University,Salt Lake City Metropolitan Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-startalk-on-site-instructor-at-utah-state-university-4212399889?position=31&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=Id71%2FHNTm3AoZBWPBqxsdQ%3D%3D,LinkedIn
Teacher Assistant-Chinese Immersion,Davis School District,"Muir, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-assistant-chinese-immersion-at-davis-school-district-4212123147?position=35&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=lcrUuPylrf6T2VaBLr%2F%2Bqw%3D%3D,LinkedIn
"2025-26 Grade 6 Math (English) and Chinese Immersion Lang Arts/Social Studies Teacher, 1.0 FTE",Minnetonka Public Schools,"Minnetonka, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-26-grade-6-math-english-and-chinese-immersion-lang-arts-social-studies-teacher-1-0-fte-at-minnetonka-public-schools-4212553762?position=57&pageNum=0&refId=dyDNb0jwhFUEz5FVvdeHPg%3D%3D&trackingId=Syh0%2FsRqxEf1z65SNctRCw%3D%3D,LinkedIn
