title,company,location,salary,date_posted,job_link,source
"FY27: Teacher, World Languages Chinese, Thomas Wootton HS, 1.0 FTE",Montgomery County Public Schools,"Rockville, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/fy27-teacher-world-languages-chinese-thomas-wootton-hs-1-0-fte-at-montgomery-county-public-schools-4457864798?position=1&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=3y2NMFyLTfxD5Cf1ue9z7g%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Dallas, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4431291057?position=2&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=W0DqQf7yFkHh4WPZea7HLQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4457497305?position=3&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=loGMnifbLWmHZ2NinjSMVQ%3D%3D,LinkedIn
2026/2027 - TK - Mandarin Immersion Substitute Teacher Pool,Fremont Unified School District,"Fremont, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-2027-tk-mandarin-immersion-substitute-teacher-pool-at-fremont-unified-school-district-4457031399?position=27&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=AmU6tqHNtb6OeOQirsZZsA%3D%3D,LinkedIn
High School Economics Tutor/Teacher (Bilingual Mandarin),NOVEL PREP,"Diamond Bar, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-economics-tutor-teacher-bilingual-mandarin-at-novel-prep-4455089837?position=28&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=7xLkLsA%2BLRfEdCQWemTrHA%3D%3D,LinkedIn
Mandarin Chinese Instructor Opportunities,Concorde Education,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-instructor-opportunities-at-concorde-education-4454683157?position=36&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=8NGMBi8dHVXJf47gCb7TGg%3D%3D,LinkedIn
Mandarin Chinese Instructor Opportunities,Concorde Education,"Burlingame, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-instructor-opportunities-at-concorde-education-4454691097?position=39&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=eE%2FnPN4TL%2FPjpSgdVYDs4g%3D%3D,LinkedIn
Mandarin Teacher - Part-Time,Bellevue Montessori School,"Bellevue, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-at-bellevue-montessori-school-4459051782?position=47&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=QuEkAdD3FAVU4FTs8DTYlQ%3D%3D,LinkedIn
Mandarin Chinese 2 Tutor,"Varsity Tutors, a Nerdy Company","New York, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-2-tutor-at-varsity-tutors-a-nerdy-company-4456411519?position=50&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=V%2Fo0vjcKadmrLdLrGreIIw%3D%3D,LinkedIn
Mandarin Chinese 1 Tutor,"Varsity Tutors, a Nerdy Company",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-1-tutor-at-varsity-tutors-a-nerdy-company-4413904590?position=55&pageNum=0&refId=YaH1GWPDzKHmDjxwKR%2B48g%3D%3D&trackingId=C%2Btw1Kz0zD9NL79LhpzgUA%3D%3D,LinkedIn
