title,company,location,salary,date_posted,job_link,source
High School Mandarin Teacher,Grace Church School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-at-grace-church-school-4381764000?position=4&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=cSMykiolnI60vZGr0o1DSg%3D%3D,LinkedIn
Chinese Language Teacher (Remote),Get Offers,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-remote-at-get-offers-4382367789?position=5&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=cYTM1vJBkMMVLVPh3W%2F0lA%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Rochester, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382609519?position=6&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=iWFdOF5Pm%2FwxQK%2Fvaq3cfg%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382612298?position=8&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=LHaCCOPR9IwPX5MYdMjqdg%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Pittsburgh, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382609515?position=9&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=ioN8cWnGw96jVBA8tqtkjw%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Ohio City, OH",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382618034?position=11&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=iTh7jii3sd%2BfUwG8zzZwXg%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Texas City, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382609576?position=13&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=lvTCZn%2FwRZBAzVg3d393Og%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4326583781?position=15&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=n9947e63uVgrBtoX2Rri1w%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4330400705?position=17&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=D25eyUGIXmYgmJ7vSEKJuA%3D%3D,LinkedIn
Lower or Upper School Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lower-or-upper-school-mandarin-teacher-at-carney-sandoe-associates-4379444926?position=18&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=X0bFh7oZcbbEGPivAkhI%2FQ%3D%3D,LinkedIn
"Mandarin Chinese Language Instructor (Part Time, In Person)",Concorde Education,"Austin, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-in-person-at-concorde-education-4380283639?position=20&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=3EjrmdFIYYpnXSLF4xakYQ%3D%3D,LinkedIn
Mandarin Teacher - K-3rd Grade - Immediate Start,BASIS Ed,"Benbrook, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-k-3rd-grade-immediate-start-at-basis-ed-4380329869?position=46&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=bTbvApKvVpvktoOTkodUhg%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4379185325?position=47&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=Pjdw4cR65kF3%2FiqDUWDgiQ%3D%3D,LinkedIn
"Teacher - Foreign Language - Chinese, Gr. 9-12 (SY26-27)",Boston Public Schools,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-foreign-language-chinese-gr-9-12-sy26-27-at-boston-public-schools-4378578900?position=54&pageNum=0&refId=AR6AggqRLnOg%2FcFEQ4fmrQ%3D%3D&trackingId=yMkpCmCAf0IN1xfT36mj%2FA%3D%3D,LinkedIn
