title,company,location,salary,date_posted,job_link,source
Chinese- Mandarin Teacher/Instructor for a multilingual Language Cente,Bay Language Academy,"Alameda, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-teacher-instructor-for-a-multilingual-language-cente-at-bay-language-academy-4284358909?position=1&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=0HaaMjkzQQIPwVjzd2Rtcg%3D%3D,LinkedIn
"Korean, Japanese, Mandarin Teachers/professors/ instructors",Bay Language Academy,"Alameda, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/korean-japanese-mandarin-teachers-professors-instructors-at-bay-language-academy-4282238259?position=2&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=%2B6b2zlB0So8ixs1xVzXqIw%3D%3D,LinkedIn
Chinese Teacher,Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-yu-ming-charter-school-4284203113?position=3&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=kRCVOn4gYBeOJrzCumR23A%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4268797216?position=5&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=MujzLSKJZuQfPkXsevX%2FGA%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-proximity-learning-inc-4224502553?position=6&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=wzghjtE2gFrNfl1o%2FCJuqw%3D%3D,LinkedIn
"Part-Time Language Teachers (Chinese)
Job ID : 244027",Urban Resilience Hub by UN-Habitat's CRGP,"New York, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-language-teachers-chinese-%0Ajob-id-244027-at-urban-resilience-hub-by-un-habitat-s-crgp-4287746740?position=7&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=0rnC9K52kDdJRQ5cY0otBw%3D%3D,LinkedIn
Mandarin Teacher,"Carney, Sandoe & Associates","Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-carney-sandoe-associates-4283568236?position=8&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=McT%2BC74VnIuv0ch%2BCW0%2BNA%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,Recruitment At Proximity Learning,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-recruitment-at-proximity-learning-4235396584?position=9&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=UdkzKm6RUjhkyT7y1%2Fq5Ow%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4287741322?position=10&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=0jWjbteCsJI0dLj1k9wDEg%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4283046333?position=11&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=4WOUZtvqxnoOMZJkHkj8TQ%3D%3D,LinkedIn
Online Chinese Teacher for Children,Language Mindset,"Saratoga Springs, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/online-chinese-teacher-for-children-at-language-mindset-4285914330?position=12&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=fAlxgZ8a%2FCcvJX0lxKa9Rg%3D%3D,LinkedIn
Mandarin Teacher,"Chaminade College Preparatory, CA","Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-chaminade-college-preparatory-ca-4287705857?position=21&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=0kxtcyhUvtMn0DT2gs2Cqg%3D%3D,LinkedIn
Mandarin Substitute Teachers,Global Village Academy,"Parker, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-substitute-teachers-at-global-village-academy-4287259992?position=24&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=4WCXroGOUjk%2F26gX3hFI6A%3D%3D,LinkedIn
Mandarin Teacher,"Chaminade College Preparatory, CA","Val Verde, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-chaminade-college-preparatory-ca-4287749405?position=26&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=uMLjy1g0aqG50RFbnkR6yA%3D%3D,LinkedIn
Middle School/High School Mandarin Teacher (Part-Time),The Dalton School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-high-school-mandarin-teacher-part-time-at-the-dalton-school-4272449273?position=29&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=efbmTSPxCKLkGu1gXtZO1Q%3D%3D,LinkedIn
1st Grade Chinese Dual Immersion Elementary Teacher (External Applicants Only),Granite School District,"Salt Lake City, UT",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/1st-grade-chinese-dual-immersion-elementary-teacher-external-applicants-only-at-granite-school-district-4283661748?position=34&pageNum=0&refId=YqSTJWuTMe7JU5jO40Pj6Q%3D%3D&trackingId=btQPgP028ddmb8Oq4s17XQ%3D%3D,LinkedIn
