title,company,location,salary,date_posted,job_link,source
SY 25-26 Chinese Lead Teacher (Grades PK3-5) (Candidate Pool),Washington Yu Ying Public Charter School,"Washington, DC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/sy-25-26-chinese-lead-teacher-grades-pk3-5-candidate-pool-at-washington-yu-ying-public-charter-school-4224142834?position=1&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=y5LmyAzl7N85pSFoxNwxvA%3D%3D,LinkedIn
Summer School Mandarin Teacher 1-4 Grade,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/summer-school-mandarin-teacher-1-4-grade-at-lansing-school-district-4224578930?position=2&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=q2LfIq9pCiFy5eOetmumlQ%3D%3D,LinkedIn
Chinese Teacher: Part Time,The Goddard School,"Bethesda, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-part-time-at-the-goddard-school-4222989976?position=3&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=8es7w34j0xkI07uaDBvGAw%3D%3D,LinkedIn
[2025-2026] Middle School Chinese Teacher,Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-2026-middle-school-chinese-teacher-at-yu-ming-charter-school-4221345065?position=4&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=xNS8nnNrgAYAtv1o2Loebw%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4203543973?position=5&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=1d6U1%2Fm0J%2BBSgnSBPQ5fJw%3D%3D,LinkedIn
2025-26 Chinese Teacher - Elementary,Arlington Independent School District,"Arvada, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-26-chinese-teacher-elementary-at-arlington-independent-school-district-4220838554?position=8&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=Ig395SCNESND9l5pddvbLg%3D%3D,LinkedIn
2025-26 Chinese Teacher - Elementary,Arlington Independent School District,"Arvada, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-26-chinese-teacher-elementary-at-arlington-independent-school-district-4220842026?position=9&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=QPAo2EKVZNrIMCPmlMEOUg%3D%3D,LinkedIn
Mandarin Chinese Assistant Preschool Teacher,Shu Ren International School,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-assistant-preschool-teacher-at-shu-ren-international-school-4223121121?position=12&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=FCCasbLDGx8EsNa2MYqyCQ%3D%3D,LinkedIn
Mandarin Chinese Teacher Elementary School,International Leadership of Texas,"Grand Prairie, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-elementary-school-at-international-leadership-of-texas-4222834492?position=15&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=3PIHxGjfv0ptqpU2%2F24AHw%3D%3D,LinkedIn
Mandarin Chinese Teacher Elementary School,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-elementary-school-at-international-leadership-of-texas-4222832688?position=18&pageNum=0&refId=gQoRtsJtC%2FNLrtJMiIFW%2Fw%3D%3D&trackingId=%2Fty4vMKpIx6fa6Teg9jXgQ%3D%3D,LinkedIn
