title,company,location,salary,date_posted,job_link,source
Chinese Language Teacher – Washington (Part-Time Contractor),eDynamic Learning,"Washington, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-%E2%80%93-washington-part-time-contractor-at-edynamic-learning-4290103157?position=1&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=FT52rN5aCJqlKBdf%2BjCx8w%3D%3D,LinkedIn
Chinese Teacher,Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-yu-ming-charter-school-4284203113?position=3&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=SA0IJofHHA3GYuyMYWGsMg%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4293481275?position=4&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=2S02iq2Zsz%2Fuh253ktwmxg%3D%3D,LinkedIn
Adjunct Chinese Foreign Language Instructor,Inside Higher Ed,"Lancaster, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-chinese-foreign-language-instructor-at-inside-higher-ed-4291020591?position=5&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=J0kbnpBkcQh%2B2tYMUrMMTQ%3D%3D,LinkedIn
Chinese (Foreign Languages) Adjunct Instructor Applicant Pool,Inside Higher Ed,"Santa Clarita, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-foreign-languages-adjunct-instructor-applicant-pool-at-inside-higher-ed-4291031106?position=8&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=jXUoAq5PRDAw%2FHYgPjkwCg%3D%3D,LinkedIn
Mandarin Teacher,The Learning Experience`,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-the-learning-experience-4290731055?position=9&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=xyKJ90x7joOH2%2BuCXM3P9Q%3D%3D,LinkedIn
Mandarin Chinese Language Teacher,West Valley Chinese Academy,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-teacher-at-west-valley-chinese-academy-4293025731?position=12&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=mLlSC5bBVWcxttM0xAE%2FGQ%3D%3D,LinkedIn
High School Mandarin Teacher 26-27 SY,Amethod Public Schools,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-26-27-sy-at-amethod-public-schools-4292367662?position=17&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=TfNLLjWY1HDcZ0ykWuL3HQ%3D%3D,LinkedIn
Upper School Long Term Substitute Mandarin Teacher,Ravenscroft School,"Raleigh, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-long-term-substitute-mandarin-teacher-at-ravenscroft-school-4293478551?position=19&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=2FZ3Dd9k%2F%2FBXQN4FZS4Qkw%3D%3D,LinkedIn
Part Time Mandarin Teacher,"Carney, Sandoe & Associates","Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mandarin-teacher-at-carney-sandoe-associates-4292664573?position=26&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=qEf4Ux5RUgWIzAkXlEnAgw%3D%3D,LinkedIn
High School Mandarin Teacher 25-26 SY,Amethod Public Schools,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-25-26-sy-at-amethod-public-schools-4292372248?position=32&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=AxO2uootMOb4cGEejLP3Zg%3D%3D,LinkedIn
French & Mandarin Teacher,Mundo Languages,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/french-mandarin-teacher-at-mundo-languages-4291068381?position=49&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=OTmU9rE2594ZbcoOZJSCrw%3D%3D,LinkedIn
Part-Time Mornings Mandarin - Lead Teacher,The Goddard School,"Florham Park, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mornings-mandarin-lead-teacher-at-the-goddard-school-4290721972?position=60&pageNum=0&refId=AAJXI9ReyZP4wWeDWF1Mlg%3D%3D&trackingId=x0h%2BSe3AamKeymkvqRSeNQ%3D%3D,LinkedIn
