title,company,location,salary,date_posted,job_link,source
Middle and Upper School Mandarin Chinese Teacher,Washington International School,"Washington, DC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-and-upper-school-mandarin-chinese-teacher-at-washington-international-school-4386112149?position=3&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=QxjIs0p8ldQnxtE2TRUtqg%3D%3D,LinkedIn
Chinese Language Teacher (Remote),Get Offers,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-remote-at-get-offers-4388729784?position=10&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=n14mQPXbsbP823kmRODkpg%3D%3D,LinkedIn
Mandarin Teacher,Fusion Academy,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-fusion-academy-4386483819?position=11&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=CzVjamk3wUUqQrJDV4WTvA%3D%3D,LinkedIn
Adjunct Chinese Foreign Language Instructor,Inside Higher Ed,"Lancaster, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-chinese-foreign-language-instructor-at-inside-higher-ed-4386853903?position=12&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=gPXeXvK4tg%2B1Qq9g%2FeCzCA%3D%3D,LinkedIn
2026-27 Universal Preschool  Mandarin Lead Teacher,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-27-universal-preschool-mandarin-lead-teacher-at-lansing-school-district-4388382382?position=15&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=4rQNmUz0BWB%2FFhkPALi6lQ%3D%3D,LinkedIn
.8 Mandarin Chinese Teacher,Academy School District 20,"Colorado Springs, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/8-mandarin-chinese-teacher-at-academy-school-district-20-4388543148?position=16&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=9wHC196iBVX%2FI%2FVSWXj5aA%3D%3D,LinkedIn
Chinese (Foreign Languages) Adjunct Instructor Applicant Pool,Inside Higher Ed,"Santa Clarita, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-foreign-languages-adjunct-instructor-applicant-pool-at-inside-higher-ed-4386350277?position=17&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=uv32XPAkFixEbcbtpRLjZA%3D%3D,LinkedIn
0.6 Foreign Language Teacher-Chinese -Temporary (Control Code: 23537),Valley View School District 365U,Greater Chicago Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/0-6-foreign-language-teacher-chinese-temporary-control-code-23537-at-valley-view-school-district-365u-4384099085?position=19&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=nKisTYoRCdssBGgBTi3HJQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4385903171?position=20&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=tkr4PUaJOeni9Wrx6xD1dw%3D%3D,LinkedIn
Lead Infant & Toddler & Primary Assistants Mandarin or Spanish Teacher,Acquire4Hire,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lead-infant-toddler-primary-assistants-mandarin-or-spanish-teacher-at-acquire4hire-4386584546?position=25&pageNum=0&refId=2Qem1dn%2B5ZsSWeV2EDoBAw%3D%3D&trackingId=DPqwxx92dsIWJt6W8K1PoQ%3D%3D,LinkedIn
