title,company,location,salary,date_posted,job_link,source
Chinese Teacher: Part Time,The Goddard School,"Bethesda, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-part-time-at-the-goddard-school-4280910491?position=1&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=7n41ey15HYsjQjj1BKfCiQ%3D%3D,LinkedIn
Part-Time Chinese Teacher,The Goddard School,"Boyds, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-chinese-teacher-at-the-goddard-school-4278254257?position=2&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=k2fuXwfPItemvxUxr4c28g%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4282195623?position=3&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=3GB7gTyIYTJoKC%2BwWUyVJA%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4280868338?position=7&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=0H9Lvs3uMovrjR0F4RNUyQ%3D%3D,LinkedIn
"Mandarin Teacher: Part-Time, Middle School (San Francisco, CA)",Kreyco,"South San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-middle-school-san-francisco-ca-at-kreyco-4279856336?position=10&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=YZ33XrGnsXHHHDFBLLhtpA%3D%3D,LinkedIn
"Mandarin Teacher: Part-Time, MS and HS (San Francisco, CA)",Kreyco,"South San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-ms-and-hs-san-francisco-ca-at-kreyco-4281911785?position=11&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=iUc6cCnk5y3Wau7qgknnMA%3D%3D,LinkedIn
Mandarin teacher and teaching assistant,Chinese Language School of Southern California,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-and-teaching-assistant-at-chinese-language-school-of-southern-california-4278159381?position=17&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=h1%2BIV%2FkSsZHyP%2B6MFh0jTA%3D%3D,LinkedIn
Assistant Mandarin Teacher,Black Pine Circle School,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-mandarin-teacher-at-black-pine-circle-school-4280371407?position=20&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=zxJ63jnqY%2B%2BvFy1X1%2FIufw%3D%3D,LinkedIn
Bilingual Teacher (Mandarin/English),DataAnnotation,"Chicago, IL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/bilingual-teacher-mandarin-english-at-dataannotation-4224654710?position=26&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=tCqylnNDoKjf%2FTsffN0USA%3D%3D,LinkedIn
Dual Language Teacher (Mandarin),Chapel Hill-Carrboro City Schools,"Chapel Hill, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/dual-language-teacher-mandarin-at-chapel-hill-carrboro-city-schools-4280086760?position=45&pageNum=0&refId=yrU34SEFyhMhK%2BR8GrkJ%2FA%3D%3D&trackingId=XzM%2FzIHBwQ1VnfJ8ugdmsw%3D%3D,LinkedIn
