title,company,location,salary,date_posted,job_link,source
Mandarin Teacher for Grades 3-8th,Alexander Dawson School at Rainbow Mountain,"Dawson, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-for-grades-3-8th-at-alexander-dawson-school-at-rainbow-mountain-4376950048?position=1&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=ijMqeH%2BouBY%2Bi256mfKPEw%3D%3D,LinkedIn
Chinese Language Teacher (Remote),Get Offers,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-remote-at-get-offers-4379598976?position=3&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=Uh7VdJBg6dQ4I7CcWL%2FRug%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Grand Prairie, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4377270417?position=7&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=Xj4fbwEfZBgD8Ze3Q7M39g%3D%3D,LinkedIn
High School: Mandarin Teacher (Allentown area),Kreyco,"Bethlehem, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-allentown-area-at-kreyco-4379529109?position=12&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=H82szhiS31efqA8bunu%2BaQ%3D%3D,LinkedIn
"Foreign Language Instructor - Chinese Mandarin, Japanese, Turkish",CACI International Inc,"Fairfax, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-japanese-turkish-at-caci-international-inc-4375953669?position=22&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=oxgVyRcI7WdMMNLoR3djlA%3D%3D,LinkedIn
"Teacher - Foreign Language - Chinese, Gr 9-12 (SY26-27)",Boston Public Schools,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-foreign-language-chinese-gr-9-12-sy26-27-at-boston-public-schools-4376654302?position=24&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=LNPGK8j5uiVRX%2BeKMRLqTQ%3D%3D,LinkedIn
Elementary Mandarin Chinese Immersion Teacher 26-27 School Year,ISD 622,"St Paul, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/elementary-mandarin-chinese-immersion-teacher-26-27-school-year-at-isd-622-4377219991?position=25&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=JM3%2BGZHlnqXE8dnm2KlBMA%3D%3D,LinkedIn
Chinese (Foreign Languages) Adjunct Instructor Applicant Pool,Inside Higher Ed,"Santa Clarita, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-foreign-languages-adjunct-instructor-applicant-pool-at-inside-higher-ed-4376578734?position=28&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=TfvtfYgQWsqMrjnWhgovCg%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4377818015?position=33&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=P2keT%2BIPtMylc2QgX4eD%2Bw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4376729483?position=35&pageNum=0&refId=%2FgRyW%2FAZYNWtQ%2FyJtzldDg%3D%3D&trackingId=N2iVgTGr4uciZkyVxWWE7A%3D%3D,LinkedIn
