title,company,location,salary,date_posted,job_link,source
21_22 Chinese Virtual Teacher,"Proximity Learning, Inc.","Austin, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/21-22-chinese-virtual-teacher-at-proximity-learning-inc-4451368345?position=1&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=T63o9bxHEs8Whspiz1dy%2Bg%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4452741749?position=2&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=e9HT97mKjeuPIr5FodzFlQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4452739767?position=3&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=Ey7PeWiDPeNdfJnA5T4%2Beg%3D%3D,LinkedIn
Language Instructor - Chinese Mandarin,Cherokee Federal,"Wahiawa, HI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/language-instructor-chinese-mandarin-at-cherokee-federal-4451623485?position=4&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=Xkm3gBVhpJbTz02K9FZv1Q%3D%3D,LinkedIn
Mandarin Teacher,BASIS DC Public Charter School,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-dc-public-charter-school-4451652315?position=5&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=d3gKI375%2BJNDN9%2FsI84qqg%3D%3D,LinkedIn
Mandarin Teacher,BASIS Ed,Greater Phoenix Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-ed-4454834341?position=6&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=UuXmX0goj%2Bt9zKcvpT37gg%3D%3D,LinkedIn
Mandarin Teacher,BASIS Ed,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-ed-4451443719?position=7&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=FVp7K7pq3EbrJuAdwhYJEg%3D%3D,LinkedIn
"Chinese Teacher, 2026-27 School Year",Pittsburgh Public Schools,"Pittsburgh, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-2026-27-school-year-at-pittsburgh-public-schools-4450922050?position=8&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=X4sxRErC30XAIMeWyfK6PA%3D%3D,LinkedIn
Secondary Mandarin Teacher,International Leadership Charter High School,"Bronx, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/secondary-mandarin-teacher-at-international-leadership-charter-high-school-4444132754?position=10&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=RwPjf7QDKEPrAvEU16P9Mg%3D%3D,LinkedIn
Chinese Immersion Elementary Education for the 2026-2027 School Year - W.B. Simpson Elementary School,Caesar Rodney School District,"Camden Wyoming, DE",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-immersion-elementary-education-for-the-2026-2027-school-year-w-b-simpson-elementary-school-at-caesar-rodney-school-district-4454361184?position=12&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=cNNYZ%2BXffEV%2B6YFs7WGkHw%3D%3D,LinkedIn
Education Sales Consultant - Mandarin Speaking,Crimson Education,"New York, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/education-sales-consultant-mandarin-speaking-at-crimson-education-4415166945?position=13&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=pEpoHl5qYONIenplxPyiBQ%3D%3D,LinkedIn
High School Mandarin Teacher (26-27 SY),KIPP DC,"Washington, DC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-26-27-sy-at-kipp-dc-4449868425?position=16&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=mxYNZZzDT%2Fd5wGLc8P2Nkg%3D%3D,LinkedIn
Education Sales Consultant - Mandarin Speaking,Crimson Education,"Seattle, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/education-sales-consultant-mandarin-speaking-at-crimson-education-4415602276?position=18&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=z6lKI8MZWP0Hj1f%2FCxTMuw%3D%3D,LinkedIn
ID 1125783 Language teacher - Mandarin Chinese,Language Trainers,"Hoboken, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/id-1125783-language-teacher-mandarin-chinese-at-language-trainers-4454587197?position=20&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=Jlhzwua%2BGw4lvg1VFWsuxQ%3D%3D,LinkedIn
Lead Preschool Teacher (Chinese),Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lead-preschool-teacher-chinese-at-purple-magpie-mandarin-4452940022?position=43&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=R3SoLbM0uda%2B6j8%2FVO5Clg%3D%3D,LinkedIn
Lead Preschool Teacher (Chinese),Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lead-preschool-teacher-chinese-at-purple-magpie-mandarin-4452746742?position=44&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=J9bhANZeONSwZOmFO%2B4REg%3D%3D,LinkedIn
Lead Preschool Teacher (Chinese),Purple Magpie Mandarin,"Greater Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lead-preschool-teacher-chinese-at-purple-magpie-mandarin-4452742737?position=45&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=dIDHBBdlZJDIFu25tFUWsg%3D%3D,LinkedIn
Education Sales Consultant - Mandarin Speaking,Crimson Education,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/education-sales-consultant-mandarin-speaking-at-crimson-education-4415496343?position=52&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=GcUucRPMJGQj3NLyFArOKQ%3D%3D,LinkedIn
Education Sales Consultant - Mandarin Speaking,Crimson Education,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/education-sales-consultant-mandarin-speaking-at-crimson-education-4450944811?position=58&pageNum=0&refId=qBzoOGQwcHMvn2EMdcSy6g%3D%3D&trackingId=vcvpYjSezcLcFV6QvPpayg%3D%3D,LinkedIn
