title,company,location,salary,date_posted,job_link,source
Full-Time Mandarin Teacher / Chinese Program Lead,Urban School of San Francisco,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/full-time-mandarin-teacher-chinese-program-lead-at-urban-school-of-san-francisco-4405442191?position=2&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=F52rV%2F91wLIbE1Nq%2BBoXFQ%3D%3D,LinkedIn
Lower or Upper School Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lower-or-upper-school-mandarin-teacher-at-carney-sandoe-associates-4404436987?position=3&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=6c%2BcUXAl7vPdu%2BdFrztY0g%3D%3D,LinkedIn
Adjunct Chinese Foreign Language Instructor,Inside Higher Ed,"Lancaster, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-chinese-foreign-language-instructor-at-inside-higher-ed-4403068553?position=13&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=qNem%2FQJybkPjYIfDZpbA%2BA%3D%3D,LinkedIn
Kindergarten Chinese Lead Teacher 2026-2027,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/kindergarten-chinese-lead-teacher-2026-2027-at-chinese-american-international-school-4405444116?position=15&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=Jtv6txtFTVZp92EwWT7JRQ%3D%3D,LinkedIn
Mandarin Teacher,Northwest Academy,"Portland, OR",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-northwest-academy-4405449256?position=17&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=zQUjO02j8d4O9kd6RP0d4Q%3D%3D,LinkedIn
Sixth Grade Chinese & Mandarin World Language Pathway Teacher 2026-2027,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/sixth-grade-chinese-mandarin-world-language-pathway-teacher-2026-2027-at-chinese-american-international-school-4405422749?position=19&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=UTdAr%2FFRTjJL%2FPklwfDhTg%3D%3D,LinkedIn
Part-Time High School Mandarin Teacher,Commonwealth School,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-high-school-mandarin-teacher-at-commonwealth-school-4405446187?position=20&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=w0fV7RrH0GZwwTVnJuWP7A%3D%3D,LinkedIn
Lower School Mandarin Teacher- Fall Semester Coverage,The Winsor School,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lower-school-mandarin-teacher-fall-semester-coverage-at-the-winsor-school-4405423964?position=21&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=JXMEmEm7KAzvznnO7nn4og%3D%3D,LinkedIn
Middle School Mandarin Teacher- Fall Semester Coverage,ACTFL,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-teacher-fall-semester-coverage-at-actfl-4403717081?position=30&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=pGleL%2FAsJMiXoIoo9DtYRA%3D%3D,LinkedIn
Preschool Chinese Lead Teacher 2026-2027,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/preschool-chinese-lead-teacher-2026-2027-at-chinese-american-international-school-4405449050?position=34&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=Py5%2FO6thBo1xiUZnCvq6BQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4402468469?position=44&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=an6NHxTQUowv%2BW5SkoXMMA%3D%3D,LinkedIn
Middle School Mandarin Language Arts and Social Studies Teacher,A Hiring Company,"Denver, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-language-arts-and-social-studies-teacher-at-a-hiring-company-4404092658?position=49&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=KCJavK02TBneSbLMHTgOfA%3D%3D,LinkedIn
Lead Mandarin Nature Preschool Teacher (Full or Part time),My World Education,"Seattle, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lead-mandarin-nature-preschool-teacher-full-or-part-time-at-my-world-education-4403068089?position=50&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=KcaXACDpe9RIrJSOqIdixg%3D%3D,LinkedIn
Upper School Mandarin Teacher (Part-Time),Forest Ridge School of the Sacred Heart,"Bellevue, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-mandarin-teacher-part-time-at-forest-ridge-school-of-the-sacred-heart-4405418525?position=57&pageNum=0&refId=ZZuVDTQ1UiMK1K983HXxZw%3D%3D&trackingId=8kGRdef62Cb2jnYsZnuUvQ%3D%3D,LinkedIn
