title,company,location,salary,date_posted,job_link,source
"Mandarin Chinese Language Instructor -  on-site, for NFATC, Arlington, VA",Piedmont Global Talent,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-on-site-for-nfatc-arlington-va-at-piedmont-global-talent-4383262331?position=1&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=MD7XWKFjPf6SsXA%2BkjIkWg%3D%3D,LinkedIn
Instructor of Chinese Language,San Francisco University High School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/instructor-of-chinese-language-at-san-francisco-university-high-school-4383877983?position=2&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=LoYl0PfehNyPq%2FvsulG%2BIg%3D%3D,LinkedIn
Part time Mandarin Teacher,Regis High School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mandarin-teacher-at-regis-high-school-4384374206?position=5&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=T9RPyhQ4hIBSi5utl93AAQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371783906?position=8&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=J%2BVqbeUDONYPVzjdboXnmQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371780965?position=9&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=WvdxZz2RIeQpbb%2F2SVTclg%3D%3D,LinkedIn
Chinese Language Teacher (Remote),Get Offers,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-remote-at-get-offers-4386038970?position=11&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=TfxzcM%2FFnkRnkuVpD5bZLw%3D%3D,LinkedIn
High School Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-chinese-teacher-at-international-leadership-of-texas-4372892823?position=16&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=dQISnL3QYOKTnC6ui%2FjUtQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4328201317?position=17&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=XWDAkHVgRV039EnOBkjHkg%3D%3D,LinkedIn
Mandarin Teacher - Upper School,BASIS Ed,"Cedar Park, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-upper-school-at-basis-ed-4383949143?position=38&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=ny0cyZx5rG%2FigDscKQlj%2Bw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4382888354?position=48&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=Iff2XLuN%2BkdicNzYTjkBrA%3D%3D,LinkedIn
Middle School Mandarin Chinese Teacher (Lincoln Middle School),Kansas City Public Schools,"Kansas City, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-chinese-teacher-lincoln-middle-school-at-kansas-city-public-schools-4385105555?position=54&pageNum=0&refId=CzeNLXY%2BrPaV1MaibPuqLA%3D%3D&trackingId=%2BptN7Nl34FuSZ49BWafsdA%3D%3D,LinkedIn
