title,company,location,salary,date_posted,job_link,source
CHINESE TEACHER 1.0 FTE 2026-27 NEWPORT HIGH SCHOOL,Bellevue School District,"Bellevue, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-1-0-fte-2026-27-newport-high-school-at-bellevue-school-district-4433022950?position=1&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=OmSWtxR55%2FvdzLrDrfFuZQ%3D%3D,LinkedIn
Chinese Language Immersion Teacher,St. Louis Language Immersion School (SLLIS),"St Louis, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-immersion-teacher-at-st-louis-language-immersion-school-sllis-4430239484?position=2&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=xeW%2FaThfu67jl4RS1B8hPw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4433054177?position=3&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=zvrAvoeXYwf9rfrDq5XONg%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4433050425?position=4&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=%2FzS5K3RRmJf8rVDd9gBk9w%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Dallas, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4431291057?position=5&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=7anckeO7KMDmyIF84eoTqA%3D%3D,LinkedIn
Mandarin Chinese Teacher (26/27 POOL),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-26-27-pool-at-international-leadership-of-texas-4431281016?position=6&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=YcoRh4GIn%2Bqfm5tQ9ctugg%3D%3D,LinkedIn
Anticipated 8-12 0.5 Mandarin Teacher Regular Teacher,Chicago Public Schools,"Chicago, IL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/anticipated-8-12-0-5-mandarin-teacher-regular-teacher-at-chicago-public-schools-4433275569?position=9&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=6jRXolhcTcNtdgYV9BQDlw%3D%3D,LinkedIn
Mandarin Immersion Teacher - 4th and 5th Grades,Global Village Academy,"Parker, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-immersion-teacher-4th-and-5th-grades-at-global-village-academy-4434923808?position=10&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=jomUYD9CdZHCkc0wKKmGZA%3D%3D,LinkedIn
Mandarin Chinese 1 Tutor,"Varsity Tutors, a Nerdy Company",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-1-tutor-at-varsity-tutors-a-nerdy-company-4413904590?position=17&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=mwIJCK%2BkJuw6Uk66YxACcA%3D%3D,LinkedIn
Mandarin Chinese 2 Tutor,"Varsity Tutors, a Nerdy Company",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-2-tutor-at-varsity-tutors-a-nerdy-company-4413911591?position=18&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=LoBHpa4cR9QNZii4cX%2F8bg%3D%3D,LinkedIn
Shared Services Certified Secondary Chinese Language Teacher,Clarkston Community Schools,Detroit Metropolitan Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/shared-services-certified-secondary-chinese-language-teacher-at-clarkston-community-schools-4432288216?position=19&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=QukSzSV6koXesak4ZpAciA%3D%3D,LinkedIn
Teacher - Foreign Language [Chinese] (Long Term Substitute) (SY26-27),Boston Public Schools,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-foreign-language-chinese-long-term-substitute-sy26-27-at-boston-public-schools-4431525537?position=37&pageNum=0&refId=RsNz4WcFKEw%2ByVtXu4csWg%3D%3D&trackingId=b27hKuopynC4s3GX40ldRg%3D%3D,LinkedIn
