title,company,location,salary,date_posted,job_link,source
2026-27 Mandarin Chinese Teacher - Various Locations,Paradise Valley Unified School District,"Scottsdale, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-27-mandarin-chinese-teacher-various-locations-at-paradise-valley-unified-school-district-4373978638?position=1&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=0wevH%2F0%2Bamq5BLbvixpzJw%3D%3D,LinkedIn
Mandarin Chinese Language Instructor (Part Time),Concorde Education,"Los Angeles County, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-at-concorde-education-4371958496?position=2&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=kuUSCxMLCF5pOplgKIUMXg%3D%3D,LinkedIn
High School Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-chinese-teacher-at-international-leadership-of-texas-4372892823?position=12&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=2lYVOif3a35ySuOwBBJMDg%3D%3D,LinkedIn
Chinese teacher Assistant,Chia Seed Learning Center,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-assistant-at-chia-seed-learning-center-4374641708?position=13&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=tMssfIJ%2F5sGVNCUbSZGaCQ%3D%3D,LinkedIn
Lead Mandarin Nature Teacher & Supervisor,My World Education,"Seattle, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lead-mandarin-nature-teacher-supervisor-at-my-world-education-4374158597?position=19&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=82p2L5nuNAUOlwsPj3G0IQ%3D%3D,LinkedIn
Upper School Mandarin Teacher,Head-Royce School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-mandarin-teacher-at-head-royce-school-4366793620?position=24&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=1WU2MunFuF5rzmqZzKGXTw%3D%3D,LinkedIn
Chinese (Foreign Languages) Adjunct Instructor Applicant Pool,Inside Higher Ed,"Santa Clarita, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-foreign-languages-adjunct-instructor-applicant-pool-at-inside-higher-ed-4376578734?position=27&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=dPRM63GQZQwRPU8uwsJU4A%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4372844346?position=32&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=3QXoJZj5aKK7h8swhE6E%2BA%3D%3D,LinkedIn
Elementary Mandarin Teacher,Spring Education Group,"Dublin, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/elementary-mandarin-teacher-at-spring-education-group-4376182468?position=53&pageNum=0&refId=GL29ULTRW4u0H0nibCYtXw%3D%3D&trackingId=GbzKNjFmPRRUkE0iBQSNFQ%3D%3D,LinkedIn
