title,company,location,salary,date_posted,job_link,source
Mandarin Teacher: Middle School - Opportunities for 2025-2026,Kreyco,"South San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-middle-school-opportunities-for-2025-2026-at-kreyco-4278652081?position=1&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=3PlW%2B4g5JB9n%2B%2B99Hba4Mw%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4280407223?position=4&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=fHWhJX0kUuzoLXC%2FeqBEAA%3D%3D,LinkedIn
Part-Time Chinese Teacher,The Goddard School,"Boyds, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-chinese-teacher-at-the-goddard-school-4278254257?position=5&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=XZyxoKgDeM9z9%2BUzvGzxKw%3D%3D,LinkedIn
Mandarin Chinese Teacher (0.4 FTE),Arlington Public Schools (MA),"Arlington, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-0-4-fte-at-arlington-public-schools-ma-4275064011?position=8&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=21TgkmBz%2FE78EMl6b0wuqg%3D%3D,LinkedIn
Mandarin Chinese Teacher ( Elementary),International Leadership of Texas,"Houston, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-elementary-at-international-leadership-of-texas-4277526758?position=17&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=LN7rMgQTy4SAq3TUoCIo%2Bg%3D%3D,LinkedIn
Vietnamese or Mandarin Teacher (25 - 26 Applicant Pool),Lycée Français de la Nouvelle-Orléans,"New Orleans, LA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/vietnamese-or-mandarin-teacher-25-26-applicant-pool-at-lyc%C3%A9e-fran%C3%A7ais-de-la-nouvelle-orl%C3%A9ans-4276876068?position=23&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=lUhBmDs4b9I7JM0NT3bTZQ%3D%3D,LinkedIn
Mandarin teacher and teaching assistant,Chinese Language School of Southern California,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-and-teaching-assistant-at-chinese-language-school-of-southern-california-4278159381?position=26&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=RVpraVQZHXE6cStIN9nskw%3D%3D,LinkedIn
Assistant Mandarin Teacher,Black Pine Circle School,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-mandarin-teacher-at-black-pine-circle-school-4280371407?position=28&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=%2BZUxAc9CBF4ziCeBKy6RMQ%3D%3D,LinkedIn
Bilingual Teacher (Mandarin/English),DataAnnotation,"Chicago, IL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/bilingual-teacher-mandarin-english-at-dataannotation-4224654710?position=36&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=244qKrYUk4HM%2BY6vvHcC8Q%3D%3D,LinkedIn
"Teacher, (Secondary) High- Mandarin, RISE",Rocky Mountain Prep,"Denver, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-secondary-high-mandarin-rise-at-rocky-mountain-prep-4274664393?position=39&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=hOePgLjtOt6zttNGx%2FIeBw%3D%3D,LinkedIn
Dual Language Teacher (Mandarin),Chapel Hill-Carrboro City Schools,"Chapel Hill, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/dual-language-teacher-mandarin-at-chapel-hill-carrboro-city-schools-4280086760?position=40&pageNum=0&refId=CLo8%2FobJ9ae1imGbEEhdgw%3D%3D&trackingId=P%2BKpJNpzrAKwfEMNEEusPA%3D%3D,LinkedIn
