title,company,location,salary,date_posted,job_link,source
Full-Time Toddler and/or Pre-K Native Chinese Teacher,The Quadrilingual Academy,"Smyrna, GA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/full-time-toddler-and-or-pre-k-native-chinese-teacher-at-the-quadrilingual-academy-4336964894?position=6&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=LkUQP1d2PLK0cq%2FgeF1Qrg%3D%3D,LinkedIn
Chinese Teacher,"Carney, Sandoe & Associates","Bronx, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-carney-sandoe-associates-4323328288?position=12&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=xO6Olj5zx0J9hrwMgr9Czg%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4338296254?position=14&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=WkRcGaTV6ttvxwbwg45UAg%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Lancaster, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4317955962?position=16&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=xwnXxamvefLE3fYpwzDziA%3D%3D,LinkedIn
High School Foreign Language Mandarin Chinese Teacher - Arcadia High School - Long term Temp (Sub),Arcadia Unified School District,"Arcadia, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-foreign-language-mandarin-chinese-teacher-arcadia-high-school-long-term-temp-sub-at-arcadia-unified-school-district-4336159617?position=18&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=xZHeSSZWL8yEhw55T7KYSA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4323770519?position=20&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=0qjLikddTaQcUXXuggSkvQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4323548846?position=21&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=c3WaBj8rVI2%2Fs08t616eEQ%3D%3D,LinkedIn
"Foreign Languages (Chinese) Instructor, Part-Time Faculty (IVC)",South Orange County Community College District,"Mission Viejo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-languages-chinese-instructor-part-time-faculty-ivc-at-south-orange-county-community-college-district-4323388041?position=32&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=ZfYQRc9N5g7tiQZHG97SeA%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4338242740?position=36&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=%2FI%2Fy%2BAm2Ja4QR6jXWy7fCw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4338322398?position=40&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=K6SgpN3saCc9UiWIQiq%2FlA%3D%3D,LinkedIn
Elementary Chinese Immersion Teacher,St. Cloud Area School District 742,"Waite Park, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/elementary-chinese-immersion-teacher-at-st-cloud-area-school-district-742-4340960494?position=47&pageNum=0&refId=CakRbZAwAdDc5T51HFwS7g%3D%3D&trackingId=X6KoZp%2FFgbYM9weW3KW5NA%3D%3D,LinkedIn
