title,company,location,salary,date_posted,job_link,source
Chinese Teacher (PreK-8th Grade Roles),St. Louis Language Immersion School (SLLIS),"St Louis, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-prek-8th-grade-roles-at-st-louis-language-immersion-school-sllis-4458412412?position=1&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=npBxir5mIp9W%2F0IOaeDkgA%3D%3D,LinkedIn
"FY27: Teacher, World Languages Chinese, Thomas Wootton HS, 1.0 FTE",Montgomery County Public Schools,"Rockville, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/fy27-teacher-world-languages-chinese-thomas-wootton-hs-1-0-fte-at-montgomery-county-public-schools-4457864798?position=2&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=u%2F8hug%2ByxQzPPX6bzsy2iQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4458331310?position=3&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=qeeIXLceGFBWoKlb7RmLbA%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4458342082?position=4&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=glXGXBF88GmDl1G%2B%2BfQx1Q%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4457497305?position=5&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=YSKGBLuYYWIxOiwBDxHHyA%3D%3D,LinkedIn
Elementary School Teacher - 1st Grade (Mandarin),Wake County Public School System,"Raleigh, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/elementary-school-teacher-1st-grade-mandarin-at-wake-county-public-school-system-4457703777?position=8&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=V850QVQK4Zsc7zuPy9t6bg%3D%3D,LinkedIn
Chinese Teacher  Long Term Substitute,Half Hollow Hills Central School District,"Huntington Station, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-%C2%96-long-term-substitute-at-half-hollow-hills-central-school-district-4458058283?position=11&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=XRAVSlEFXLhJDZRriR%2BqLw%3D%3D,LinkedIn
Remote Chinese Language Instructor,TwiddleU,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/remote-chinese-language-instructor-at-twiddleu-4459631166?position=21&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=5Y5I%2BcACaVRROSNb9yt4IQ%3D%3D,LinkedIn
High School Economics Tutor/Teacher (Bilingual Mandarin),NOVEL PREP,"Diamond Bar, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-economics-tutor-teacher-bilingual-mandarin-at-novel-prep-4455089837?position=30&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=eVVXFqj4FW3lX3D%2BKtmHEQ%3D%3D,LinkedIn
Mandarin Chinese Language Teacher  - ID: 1128416,Language Trainers,"Seattle, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-teacher-id-1128416-at-language-trainers-4459370162?position=37&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=dZOXZe7m24tWewzem9FqEQ%3D%3D,LinkedIn
Mandarin Teacher - Part-Time,Bellevue Montessori School,"Bellevue, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-at-bellevue-montessori-school-4459051782?position=53&pageNum=0&refId=YaTgOv077UaSB4lLTUEozw%3D%3D&trackingId=e5MxFaLDtD67KFqVqg9POg%3D%3D,LinkedIn
