title,company,location,salary,date_posted,job_link,source
High School: Mandarin Teacher (Delphi area),Kreyco,"Conshohocken, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367176580?position=3&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=yov3NWPraVLAAe9vBfNChw%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Plymouth Meeting, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367186492?position=4&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=IMNvggLCtDuFA0XrcQve0g%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Lansdale, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367188537?position=5&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=R%2F86aJ%2Fe%2FczXBrJLYHQHrA%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"King of Prussia, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367188534?position=6&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=C2kksDl%2BMvSlc4Q3v9ye2A%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Trappe, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367179522?position=7&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=jwL3HPUrg6299wR7sYnH5Q%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Neiffer, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367193491?position=8&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=NOHQGtB4zZWR2vgm19NZDQ%3D%3D,LinkedIn
Middle School Mandarin Chinese Teacher Part-Time Leave Replacement for the 2026-2027 School Year,Menlo School,"Atherton, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-chinese-teacher-part-time-leave-replacement-for-the-2026-2027-school-year-at-menlo-school-4366064488?position=14&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=5N0HLSRNycA5Igo1mHIvJg%3D%3D,LinkedIn
Mandarin Teacher - Middle and High School,Spring Education Group,"Dublin, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-middle-and-high-school-at-spring-education-group-4366331489?position=23&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=bqG%2Fk1YRfFtnYJuMyPpXMg%3D%3D,LinkedIn
Upper School Mandarin Teacher,Head-Royce School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-mandarin-teacher-at-head-royce-school-4366793620?position=26&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=VjbWDUT8V20S2MYCR1pnsQ%3D%3D,LinkedIn
Mandarin Teacher for After-school,Manhattan Youth,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-for-after-school-at-manhattan-youth-4367149986?position=40&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=8f%2F03mc9l0YLtSPfeZPftw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4366435808?position=51&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=fBjIWsEXSBnZzbHhSkkSSA%3D%3D,LinkedIn
Mandarin Substitute Teacher,Spring Education Group,"Irvine, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-substitute-teacher-at-spring-education-group-4366326481?position=52&pageNum=0&refId=Zc%2BCqOdme1a%2FiP1xJGmXzw%3D%3D&trackingId=Bq%2BOwcWMyH%2FPzZwNdr5f6Q%3D%3D,LinkedIn
