title,company,location,salary,date_posted,job_link,source
Chinese Language Teacher – Washington (Part-Time Contractor),eDynamic Learning,"Washington, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-%E2%80%93-washington-part-time-contractor-at-edynamic-learning-4290103157?position=1&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=eSTRnT89FVsLapTxGeQOJA%3D%3D,LinkedIn
Chinese Teacher,Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-yu-ming-charter-school-4284203113?position=3&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=xrUea9gt7Zc6%2BClXCtu2%2FQ%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4294112154?position=4&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=G71jBs7WE4cwQnLZWGYCUQ%3D%3D,LinkedIn
Adjunct Chinese Foreign Language Instructor,Inside Higher Ed,"Lancaster, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-chinese-foreign-language-instructor-at-inside-higher-ed-4291020591?position=6&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=xskW%2BXH38WzQKo63kK4WnA%3D%3D,LinkedIn
Chinese (Foreign Languages) Adjunct Instructor Applicant Pool,Inside Higher Ed,"Santa Clarita, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-foreign-languages-adjunct-instructor-applicant-pool-at-inside-higher-ed-4291031106?position=9&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=UZffqExzIxlzxnGFFPWYpQ%3D%3D,LinkedIn
Mandarin Teacher,The Learning Experience`,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-the-learning-experience-4290731055?position=10&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=p1QM%2FWGCoDRvDr888ShTuQ%3D%3D,LinkedIn
Mandarin Chinese Language Teacher,West Valley Chinese Academy,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-teacher-at-west-valley-chinese-academy-4293025731?position=13&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=GELKCi8nEaqrK9Xw3GN%2Fsg%3D%3D,LinkedIn
High School Mandarin Teacher 26-27 SY,Amethod Public Schools,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-26-27-sy-at-amethod-public-schools-4292367662?position=17&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=x%2FiLD7AotlBuddQDq4fh4w%3D%3D,LinkedIn
Upper School Long Term Substitute Mandarin Teacher,Ravenscroft School,"Raleigh, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-long-term-substitute-mandarin-teacher-at-ravenscroft-school-4293478551?position=20&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=7k3bdpAa4xnUlkGNru%2FWIg%3D%3D,LinkedIn
High School Mandarin Teacher 25-26 SY,Amethod Public Schools,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-25-26-sy-at-amethod-public-schools-4292372248?position=29&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=Do%2BzuZwYgpGq3rgDdL3jxA%3D%3D,LinkedIn
Part Time Mandarin Teacher,"Carney, Sandoe & Associates","Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mandarin-teacher-at-carney-sandoe-associates-4292664573?position=33&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=iPelfR0G%2Fiu9riBMgSERow%3D%3D,LinkedIn
French & Mandarin Teacher,Mundo Languages,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/french-mandarin-teacher-at-mundo-languages-4291068381?position=49&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=%2FrM03IH9bviHfTIZqkZwBA%3D%3D,LinkedIn
Part-Time Mornings Mandarin - Lead Teacher,The Goddard School,"Florham Park, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mornings-mandarin-lead-teacher-at-the-goddard-school-4290721972?position=57&pageNum=0&refId=yNBG%2BM4IYenodzUrONvxAw%3D%3D&trackingId=47R40jGUA2QLGqyesmBywg%3D%3D,LinkedIn
