title,company,location,salary,date_posted,job_link,source
SY 25-26 Chinese Lead Teacher (Grades PK3-K),Washington Yu Ying Public Charter School,"Washington, DC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/sy-25-26-chinese-lead-teacher-grades-pk3-k-at-washington-yu-ying-public-charter-school-4297576567?position=1&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=x2SIQaPxxFF98gGfW8o1SQ%3D%3D,LinkedIn
Language Instructor - Chinese Mandarin,Cherokee Federal,"Wahiawa, HI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/language-instructor-chinese-mandarin-at-cherokee-federal-4289410785?position=2&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=S0buItu77bCjvZprp524DQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4297177873?position=3&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=mtnE4OSV8USYYH191Ww%2FwA%3D%3D,LinkedIn
Chinese Language Instructor Online - Part-Time (US Citizenship Required) - Course Two,ICA Language Services,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-online-part-time-us-citizenship-required-course-two-at-ica-language-services-4298273087?position=4&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=Ogr7H3uPGxaDOjbbKa7Ktw%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4283046333?position=5&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=RUyHKfZvEbRSZwR%2F0CRB2A%3D%3D,LinkedIn
"Chinese Language Instructor Online - Part-Time (US Citizenship Required) - Course One (Wed, PM and Sa/Su, AM)",ICA Language Services,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-online-part-time-us-citizenship-required-course-one-wed-pm-and-sa-su-am-at-ica-language-services-4298259667?position=7&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=KQBMGXOxmVoAJugpKkgVUQ%3D%3D,LinkedIn
Chinese Language Instructor Online - Part-Time (US Citizenship Required) - Course Three,ICA Language Services,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-online-part-time-us-citizenship-required-course-three-at-ica-language-services-4298272253?position=8&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=84EH7IIGSOfSBKenypoPRA%3D%3D,LinkedIn
Adjunct Chinese Foreign Language Instructor,Inside Higher Ed,"Lancaster, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-chinese-foreign-language-instructor-at-inside-higher-ed-4300193151?position=9&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=WP1gz%2FlruRFZSgd%2FOGJM%2Fw%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4300177735?position=10&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=XaS3eRZQGFOnd53FdiP0%2FQ%3D%3D,LinkedIn
Chinese (Foreign Languages) Adjunct Instructor Applicant Pool,Inside Higher Ed,"Santa Clarita, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-foreign-languages-adjunct-instructor-applicant-pool-at-inside-higher-ed-4299414238?position=11&pageNum=0&refId=u2WiewBkflFghzR2i0IAwg%3D%3D&trackingId=rajzIhOzhfQz9RO25B0vnw%3D%3D,LinkedIn
