title,company,location,salary,date_posted,job_link,source
Mandarin Chinese Language and Culture Teacher,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-and-culture-teacher-at-lansing-school-district-4233812538?position=1&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=VrbO1aecsqa%2FOeds1za1xw%3D%3D,LinkedIn
Mandarin Teacher (Part-Time),Liberation Academy,"College Park, GA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-at-liberation-academy-4233286446?position=2&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=ZtYVSbvYJJjW0dWckTwprA%3D%3D,LinkedIn
Mandarin Teacher High School,ACM Staffers,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-high-school-at-acm-staffers-4232589493?position=3&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=O%2FSrZmNmIkh40oZr6uCd1w%3D%3D,LinkedIn
Mandarin Chinese Language and Culture Teacher,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-and-culture-teacher-at-lansing-school-district-4232608407?position=5&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=iIVfstDkXMtvUCZLTDpmsw%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4231452307?position=9&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=ciUWR25Wqtq7TUNfDP6tLw%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,Recruitment At Proximity Learning,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-recruitment-at-proximity-learning-4235396584?position=12&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=g%2FZ9GDd0ozHhDmsiw7p1MQ%3D%3D,LinkedIn
Chinese Mandarin Associate Language Instructor,"Threat Tec, LLC","Joint Base Lewis-McChord, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-associate-language-instructor-at-threat-tec-llc-4233068915?position=13&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=KGsytRiQDuLGed32i4RblA%3D%3D,LinkedIn
IB PYP Mandarin Chinese Elementary Teacher,Shu Ren International School,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ib-pyp-mandarin-chinese-elementary-teacher-at-shu-ren-international-school-4232434700?position=25&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=eSsFgCPNCoqGN5hSmdYBhQ%3D%3D,LinkedIn
Mandarin Teacher (‘25-’26 School Year),Harborlight Montessori School,"Beverly, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-%E2%80%9825-%E2%80%9926-school-year-at-harborlight-montessori-school-4234420752?position=28&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=SaIeVgDJxW3TyyGwGY%2B%2FIQ%3D%3D,LinkedIn
"Mandarin Co-Teacher, Elementary",HudsonWay Immersion School,"West New York, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-co-teacher-elementary-at-hudsonway-immersion-school-4233831677?position=33&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=sjh4wGNLu%2B0WbRcCHUxLYA%3D%3D,LinkedIn
Elementary Chinese Immersion Teacher,St. Cloud Area School District 742,"Waite Park, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/elementary-chinese-immersion-teacher-at-st-cloud-area-school-district-742-4230533026?position=36&pageNum=0&refId=p6CNmd7dFJh7mvFq8Fngjg%3D%3D&trackingId=F9DhsSGqAqxPer5LimJQBA%3D%3D,LinkedIn
