title,company,location,salary,date_posted,job_link,source
Mandarin Teacher for Grades 3-8th,Alexander Dawson School at Rainbow Mountain,"Dawson, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-for-grades-3-8th-at-alexander-dawson-school-at-rainbow-mountain-4376950048?position=1&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=zGROW5cRF%2B3C%2Ftc3M2QzqA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Grand Prairie, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4377270417?position=4&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=RXl6W4DK8p7VVKP74uSk%2BA%3D%3D,LinkedIn
Chinese Language Teacher (Remote),Get Offers,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-remote-at-get-offers-4379598976?position=5&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=yrWaM1KG9ZMXrQ69q%2FBpNA%3D%3D,LinkedIn
"World Language – Mandarin Teacher, Middle & Upper School",The Roeper School,"Birmingham, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/world-language-%E2%80%93-mandarin-teacher-middle-upper-school-at-the-roeper-school-4380724411?position=6&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=Wzg%2BCfYBvF%2FyBKtMaUTrzw%3D%3D,LinkedIn
Lower or Upper School Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lower-or-upper-school-mandarin-teacher-at-carney-sandoe-associates-4379444926?position=9&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=5Mlhua2W3ZyQZ3nbW6JjEQ%3D%3D,LinkedIn
"Teacher - Foreign Language - Chinese,(0.5 FTE) Gr 9-12 (SY26-27)",Boston Public Schools,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-foreign-language-chinese-0-5-fte-gr-9-12-sy26-27-at-boston-public-schools-4376654302?position=12&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=m9SwYtkLcoVcEtQ3uQRFdw%3D%3D,LinkedIn
High School: Mandarin Teacher (Allentown area),Kreyco,"Bethlehem, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-allentown-area-at-kreyco-4379529109?position=15&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=uoBRDRnAwojeJf7DIIbWTA%3D%3D,LinkedIn
"Foreign Language Instructor - Chinese Mandarin, Japanese, Turkish",CACI International Inc,"Fairfax, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-japanese-turkish-at-caci-international-inc-4375953669?position=20&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=CwbC8VpCpgYKEw8y%2BhgRUA%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4376729483?position=35&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=hEUdyiOqsvV9%2FcsH9tC5%2Bw%3D%3D,LinkedIn
Chinese Mandarin Associate Language Instructor,"Threat Tec, LLC","Fort Liberty, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-associate-language-instructor-at-threat-tec-llc-4379460262?position=38&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=kryLo8JnGPNv3fYtDHvthw%3D%3D,LinkedIn
Mandarin Teacher - K-3rd Grade - Immediate Start!,BASIS Ed,"Benbrook, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-k-3rd-grade-immediate-start%21-at-basis-ed-4380329869?position=42&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=sLPrDJBu7nNiUUWOLe%2FWiw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4379185325?position=46&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=%2B6ZIi1mc0E3JBL7MkChPTw%3D%3D,LinkedIn
2025/2026 - TK - Mandarin Immersion Substitute Teacher Pool,Fremont Unified School District,"Fremont, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-2026-tk-mandarin-immersion-substitute-teacher-pool-at-fremont-unified-school-district-4379516913?position=57&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=QJxOz2nRpNha2FYjoHD6TQ%3D%3D,LinkedIn
2026/2027 - Mandarin Immersion Teachers & Interns,Fremont Unified School District,"Fremont, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-2027-mandarin-immersion-teachers-interns-at-fremont-unified-school-district-4380559918?position=59&pageNum=0&refId=pSiUjRthiNdYHy9EFr%2Fy2w%3D%3D&trackingId=tpIxPin2AsHFGj8mYcg%2Biw%3D%3D,LinkedIn
