title,company,location,salary,date_posted,job_link,source
"Mandarin Chinese Language Instructor -  on-site, for NFATC, Arlington, VA",Piedmont Global Talent,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-on-site-for-nfatc-arlington-va-at-piedmont-global-talent-4383262331?position=3&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=zBdp0Fv8UXVB0c8TlM7Hlw%3D%3D,LinkedIn
Instructor of Chinese Language,San Francisco University High School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/instructor-of-chinese-language-at-san-francisco-university-high-school-4383877983?position=4&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=rSp2JyYX00B7rsRdjrPh8w%3D%3D,LinkedIn
Chinese Language Teacher (Remote),Get Offers,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-remote-at-get-offers-4386038970?position=7&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=shZyM5H1ax45Uc%2B%2FPRgg8g%3D%3D,LinkedIn
Part time Mandarin Teacher,Regis High School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mandarin-teacher-at-regis-high-school-4384374206?position=8&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=Wfm9Osj5RYTmayL4XjgxzQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371783906?position=11&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=Fs8hnWKVRvAOTUej194JcA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371780965?position=12&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=wGpLKvHbuRUQ%2FM8mdhozJg%3D%3D,LinkedIn
Mandarin Teacher - Upper School,BASIS Ed,"Cedar Park, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-upper-school-at-basis-ed-4383949143?position=17&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=klxruBRwfP%2BvvnoelXfc8Q%3D%3D,LinkedIn
High School Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-chinese-teacher-at-international-leadership-of-texas-4372892823?position=18&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=XCuWEquTB81TNccV37GKZg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4328201317?position=19&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=vEKHNhUEChQLohuBAZ9y1Q%3D%3D,LinkedIn
Middle School Mandarin Chinese Teacher - Part-Time One-Year Leave Replacement 26/27 School Year,Menlo School,"Atherton, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-chinese-teacher-part-time-one-year-leave-replacement-26-27-school-year-at-menlo-school-4386592613?position=22&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=WVPUvQiUVdBAXp%2Bifd1zZw%3D%3D,LinkedIn
Chinese (Foreign Languages) Adjunct Instructor Applicant Pool,Inside Higher Ed,"Santa Clarita, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-foreign-languages-adjunct-instructor-applicant-pool-at-inside-higher-ed-4386350277?position=32&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=aGODpDDBMUh6ELIcB98XWg%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4382888354?position=43&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=grRS9VgrL512ChqiUkAeXg%3D%3D,LinkedIn
Middle School Mandarin Chinese Teacher (Lincoln Middle School),Kansas City Public Schools,"Kansas City, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-chinese-teacher-lincoln-middle-school-at-kansas-city-public-schools-4385105555?position=52&pageNum=0&refId=zsnfELASAoGd9PJc7TZF9A%3D%3D&trackingId=9j5JhSRQE8CZWvARHl208A%3D%3D,LinkedIn
