title,company,location,salary,date_posted,job_link,source
High School: Mandarin Teacher (Delphi area),Kreyco,"Conshohocken, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367176580?position=2&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=LTO0afHroFYM8iQGf1JR0Q%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Plymouth Meeting, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367186492?position=3&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=p3UbGah8OYfPojwo8XY7Qw%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Lansdale, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367188537?position=4&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=OTJv8QA82qfqnt1cap8tOA%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"King of Prussia, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367188534?position=5&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=jIyLQrCbdChdCHR96Zde6Q%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Trappe, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367179522?position=6&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=US5bqJZeCfFR5WC7Nn3otQ%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Neiffer, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367193491?position=7&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=%2F0Ku09vwsdWJ5eqxoKju%2Bw%3D%3D,LinkedIn
Middle School Mandarin Chinese Teacher Part-Time Leave Replacement for the 2026-2027 School Year,Menlo School,"Atherton, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-chinese-teacher-part-time-leave-replacement-for-the-2026-2027-school-year-at-menlo-school-4366064488?position=12&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=ksvevAST2hSt9GKAt7SCDw%3D%3D,LinkedIn
Upper School Mandarin Teacher,Head-Royce School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-mandarin-teacher-at-head-royce-school-4366793620?position=17&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=DQkOwPW78KCRoYDBlzPb2A%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4330400705?position=19&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=lwj7dAX0uqygCWhUvYiWzw%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4326583781?position=21&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=k8c7pX7QgwEsiVtG5aVOqg%3D%3D,LinkedIn
Mandarin Teacher - Middle and High School,Spring Education Group,"Dublin, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-middle-and-high-school-at-spring-education-group-4366331489?position=24&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=z%2BCyBHCRnW9C3l80ZePw2g%3D%3D,LinkedIn
Upper School Mandarin Teacher,Hillbrook School,"San Jose, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-mandarin-teacher-at-hillbrook-school-4360006275?position=29&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=0FOgyMWbthGcWJIpxYbJLQ%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Collegeville, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367604989?position=30&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=hYrs19wm3g3be81DNQCOwA%3D%3D,LinkedIn
High School: Mandarin Teacher (Delphi area),Kreyco,"Schwenksville, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-delphi-area-at-kreyco-4367616107?position=31&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=%2FqKRm1y5yo8Qrh4veNKquw%3D%3D,LinkedIn
Mandarin Substitute Teacher,Spring Education Group,"Irvine, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-substitute-teacher-at-spring-education-group-4366326481?position=48&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=1d4hjov1M9MLEq0ARtq7xQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4366435808?position=50&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=%2FNRHagv4yhw4q%2F0LdIVbyw%3D%3D,LinkedIn
Mandarin Teacher for After-school,Manhattan Youth,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-for-after-school-at-manhattan-youth-4367149986?position=53&pageNum=0&refId=cOTWShysmWaenEMyZ38o%2BA%3D%3D&trackingId=6ZFk6GeBepOlDlBFXuROtw%3D%3D,LinkedIn
