title,company,location,salary,date_posted,job_link,source
Chinese Language Instructor,CACI International Inc,"Mililani Town, HI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-at-caci-international-inc-4301740021?position=2&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=WLiMHp%2BXC%2BihIsJCzlvxaA%3D%3D,LinkedIn
Mandarin Teacher (preschool through 5th grade),Shu Ren International School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-preschool-through-5th-grade-at-shu-ren-international-school-4303267793?position=3&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=hdgylDSbf1tQUxc1FdkIjg%3D%3D,LinkedIn
Chinese Language Instructor,CACI International Inc,"Annapolis Junction, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-at-caci-international-inc-4301741014?position=5&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=lFse5uPgz27b%2Fe8D8pWM5Q%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4304161410?position=6&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=x8ahDqEmtZwjZeH2oz2WNw%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Lancaster, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4271325629?position=8&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=BR5sNj4ilOOdQq8dEjABbQ%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4302784020?position=10&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=Y0Ao955Wua2%2FgwgL%2FHaCfg%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4301931361?position=11&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=7KjuN87qgoylvXNKkJPCqg%3D%3D,LinkedIn
Chinese After-School Teacher,Pusteblume International Preschool,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-after-school-teacher-at-pusteblume-international-preschool-4303036771?position=12&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=vDP4kvbD7hs%2BzflLwggvsw%3D%3D,LinkedIn
Part-Time Online Chinese-Cantonese Language Instructor,VL247,"Syracuse, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-online-chinese-cantonese-language-instructor-at-vl247-4301498467?position=13&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=BbvhA9SUnHWsY6JelKf%2BSw%3D%3D,LinkedIn
MS/US Language Department: Chinese Teacher (Leave Replacement - Spring Semester),Riverdale Country School,"Bronx, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ms-us-language-department-chinese-teacher-leave-replacement-spring-semester-at-riverdale-country-school-4303234947?position=15&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=0f8eva9GqYV9NjaFDtnlRQ%3D%3D,LinkedIn
Chinese Speaking Preschool Lead Teacher,My World Education,"Seattle, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-speaking-preschool-lead-teacher-at-my-world-education-4302108968?position=20&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=519JLJWQk06FG6WEVYWG1A%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4303545146?position=23&pageNum=0&refId=ukRkIo0RBwNQBPDILoPtig%3D%3D&trackingId=JnBK%2BUG%2BA8njbfxSBU%2BjiQ%3D%3D,LinkedIn
