title,company,location,salary,date_posted,job_link,source
Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-carney-sandoe-associates-4428764108?position=1&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=tc1aMdG1xv2OVFxGc%2Fpyew%3D%3D,LinkedIn
Chinese Mandarin Language Instructor - Experienced Level (Maryland),National Security Agency,"Fort Meade, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-language-instructor-experienced-level-maryland-at-national-security-agency-4428805938?position=2&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=UI4K71hNJqAK8NXpBQlwsQ%3D%3D,LinkedIn
Mandarin Teacher - K-3rd Grade,BASIS Ed,"Benbrook, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-k-3rd-grade-at-basis-ed-4430180028?position=3&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=PaPw2NdaL4%2BCTMQqATqkTA%3D%3D,LinkedIn
Virtual Chinese Teacher (2026-27) School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-chinese-teacher-2026-27-school-year-at-proximity-learning-inc-4412979434?position=4&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=NoF6Erv574h6DM5op6dtyA%3D%3D,LinkedIn
"Chinese Immersion Kindergarten Teacher, ELT, One-year Appointment, King",Cambridge Public Schools,"Cambridge, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-immersion-kindergarten-teacher-elt-one-year-appointment-king-at-cambridge-public-schools-4430740001?position=5&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=kNSwzzKXO%2FOxMUybL%2BvYcg%3D%3D,LinkedIn
Chinese Mandarin Language Instructor with Security Clearance,CNSS • National Security Systems,"Fort George G. Meade, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-language-instructor-with-security-clearance-at-cnss-%E2%80%A2-national-security-systems-4426834423?position=6&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=VxeAlLXCpkv40N7P9Dgc%2FQ%3D%3D,LinkedIn
Chinese Mandarin Language Instructor - Experienced Level (Maryland),CNSS • National Security Systems,"Fort Meade, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-language-instructor-experienced-level-maryland-at-cnss-%E2%80%A2-national-security-systems-4428841431?position=8&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=8GyCXrBH5X8SVg737YnAaA%3D%3D,LinkedIn
5th Grade Chinese Dual Immersion Elementary Teacher - Calvin Smith Elementary 1 Year Only,Granite School District,"Salt Lake City, UT",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/5th-grade-chinese-dual-immersion-elementary-teacher-calvin-smith-elementary-1-year-only-at-granite-school-district-4428407911?position=9&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=V4ObBRFvS6nnKwrumM1g4A%3D%3D,LinkedIn
AI Tutor - Chinese,xAI,"Palo Alto, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ai-tutor-chinese-at-xai-4430106532?position=10&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=t3APxdxe1KAu%2FK6Tcu5H1A%3D%3D,LinkedIn
"Mandarin Chinese Tutor (Private) in Seattle, WA | TeachMe.To",TeachMe.To,"Seattle, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-tutor-private-in-seattle-wa-teachme-to-at-teachme-to-4427451739?position=13&pageNum=0&refId=4I4o9Xa3hddfYVYnraA5tQ%3D%3D&trackingId=zQSM3AAmJNVD6SkI60Jo6A%3D%3D,LinkedIn
