title,company,location,salary,date_posted,job_link,source
Chinese Teacher,Virginia Beach City Public Schools,"Virginia Beach, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-virginia-beach-city-public-schools-4438478878?position=1&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=1BQIXiIv700xtoeC1DjsXw%3D%3D,LinkedIn
Teacher: World & Classical Language (Chinese),Anne Arundel County Public Schools,"Annapolis, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-world-classical-language-chinese-at-anne-arundel-county-public-schools-4441651727?position=2&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=ZcvFieuFMFoEjJtgcz3Prw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4440256824?position=3&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=hiMIQeFvN3y3m48P0sQHRw%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Houston, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4440236519?position=4&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=j6wcuTMmDL03l7wuUOWQKw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4440270352?position=5&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=Lv8rUty8J8kmsyoMoqYFKg%3D%3D,LinkedIn
Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-carney-sandoe-associates-4439896583?position=6&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=wOeQkhPreZpwxNg6cGacwQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4440791754?position=7&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=svDkg%2FQpyyVyxZpPaWriwA%3D%3D,LinkedIn
High School Humanities Teacher (Bilingual - Mandarin),NOVEL PREP,"Cupertino, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-humanities-teacher-bilingual-mandarin-at-novel-prep-4437683012?position=10&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=xjG1oeejmubXqaH5fkSluA%3D%3D,LinkedIn
Mandarin Teacher,La Mère Academy,"Leander, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-la-m%C3%A8re-academy-4440952136?position=11&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=dw3WIJhGqI6qx%2Bamaql4qw%3D%3D,LinkedIn
Mandarin Teacher (1st Grade),Union County Public Schools,"Waxhaw, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-1st-grade-at-union-county-public-schools-4441922594?position=12&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=c1u49NMfo2f%2F%2BNk%2BjrEMlg%3D%3D,LinkedIn
Lower School Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lower-school-mandarin-teacher-at-carney-sandoe-associates-4439884901?position=13&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=BkxzgfiRu013Xp069WnEMA%3D%3D,LinkedIn
"Chinese (Cantonese and Mandarin) Language Instructor for NFATC (formerly FSI) - onsite, Arlington, VA, Arlington, VA",Piedmont Global Talent,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-cantonese-and-mandarin-language-instructor-for-nfatc-formerly-fsi-onsite-arlington-va-arlington-va-at-piedmont-global-talent-4439442277?position=14&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=M2yrBUlbYyLXrfLdqzR0Bg%3D%3D,LinkedIn
"Teacher, Chinese (Mandarin) .7 FTE",Michigan Association of Secondary School Principals (MASSP),"Midland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-chinese-mandarin-7-fte-at-michigan-association-of-secondary-school-principals-massp-4439939018?position=15&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=Kz3eRL3ibuAhXFmG5gzMWQ%3D%3D,LinkedIn
2026-2027 - Adobe Bluffs Elementary School - Bilingual (Mandarin) Elementary Teacher,Poway Unified School District,"Poway, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-2027-adobe-bluffs-elementary-school-bilingual-mandarin-elementary-teacher-at-poway-unified-school-district-4439769337?position=18&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=w7mrmv1FeejGTpXPzKb8uA%3D%3D,LinkedIn
Mandarin Chinese 1 Tutor,"Varsity Tutors, a Nerdy Company",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-1-tutor-at-varsity-tutors-a-nerdy-company-4413904590?position=24&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=xOZhzALBbkO305eMIjgQuw%3D%3D,LinkedIn
Mandarin Chinese 2 Tutor,"Varsity Tutors, a Nerdy Company",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-2-tutor-at-varsity-tutors-a-nerdy-company-4413911591?position=27&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=ekd%2Fuw2IM6DV6LDS7agNjA%3D%3D,LinkedIn
Transitional Kinder (TK) Teacher (English/Mandarin) - Orion,Redwood City School District,"Redwood City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/transitional-kinder-tk-teacher-english-mandarin-orion-at-redwood-city-school-district-4441382663?position=30&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=9iXdRNgG1rQThF51VxqAKA%3D%3D,LinkedIn
Mandarin Teacher,Language Sprout Learning Ctr,Greater Minneapolis-St. Paul Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-language-sprout-learning-ctr-4441196715?position=31&pageNum=0&refId=6rk2s%2BCz%2Fg4ImwEGJvZ8iA%3D%3D&trackingId=3mK04nOerXxeTWCekFKF4w%3D%3D,LinkedIn
