title,company,location,salary,date_posted,job_link,source
Mandarin and/or Japanese Teacher Fall 2025,Fusion Academy,"Los Gatos, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-and-or-japanese-teacher-fall-2025-at-fusion-academy-4173678610?position=1&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=jDroinRqGAABs6XU9VBB2A%3D%3D,LinkedIn
Upper School Chinese Teacher,Community School of Naples,"Naples, FL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-chinese-teacher-at-community-school-of-naples-4210005452?position=2&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=L5qKMtnnlwqUx8foxS765A%3D%3D,LinkedIn
Mandarin Chinese Teacher,STAR Education,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-star-education-4208697016?position=3&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=ISNHQKF9%2BV9Xt6CTtEg4OA%3D%3D,LinkedIn
Part-time Upper School Chinese Teacher,Princeton Day School,"Princeton, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-upper-school-chinese-teacher-at-princeton-day-school-4211010749?position=5&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=kd58M%2Ffu5LwAm9q4%2FqeiJg%3D%3D,LinkedIn
Part-Time Chinese Language Instructor,Global Mandarin Academy,Washington DC-Baltimore Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-chinese-language-instructor-at-global-mandarin-academy-4208511554?position=6&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=sO8SCZz8kRy5NDNaEwROwg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Midlothian, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4211121080?position=7&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=Kw3xkwfSrFrpNIV6thlO6w%3D%3D,LinkedIn
Mandarin Teacher,Fusion Academy,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-fusion-academy-4114650097?position=10&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=iLTwNNuM8G83i6Z%2FEgLEDw%3D%3D,LinkedIn
Mandarin Chinese Elementary Teacher - School Year 2025-26,Global Village Academy,"Aurora, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-elementary-teacher-school-year-2025-26-at-global-village-academy-4212787922?position=12&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=o6%2FvYeBRw2pUZSPIrYOzhg%3D%3D,LinkedIn
"Mandarin Teacher (Grades 6-12, Part-time)",Brooklyn Friends School,"Brooklyn, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-grades-6-12-part-time-at-brooklyn-friends-school-4211764610?position=14&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=DstdUKoNQM7GO9dbI9wRLA%3D%3D,LinkedIn
Mandarin Teacher for World Language,Oyster River Cooperative School District,"Durham, NH",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-for-world-language-at-oyster-river-cooperative-school-district-4211908160?position=19&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=4x2XQiITE2F0SAeuWnPY2A%3D%3D,LinkedIn
"Substitute Teacher (German, French, Mandarin and English Speakers) Pre-K to 12th",Silicon Valley International School,"Stanford, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/substitute-teacher-german-french-mandarin-and-english-speakers-pre-k-to-12th-at-silicon-valley-international-school-4210364831?position=20&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=5O6ycleBpBeavMipapiZuA%3D%3D,LinkedIn
Assistant Mandarin Teacher,Acquire4Hire,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-mandarin-teacher-at-acquire4hire-4212562015?position=22&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=Z14ZlCdpuOwi1P6hJONCew%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4210665454?position=23&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=wS3OliOrdZYE7nSscmgfCQ%3D%3D,LinkedIn
Mandarin Immersion Teacher Elementary,Orange Unified School District,"Costa Mesa, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-immersion-teacher-elementary-at-orange-unified-school-district-4210411852?position=26&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=WO2d1VRr9YbbvbJg5DApCA%3D%3D,LinkedIn
ID 6333 - Temporary Chinese Teacher - .17 FTE for 191 days,Lake Oswego Senior High School,"Lake Oswego, OR",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/id-6333-temporary-chinese-teacher-17-fte-for-191-days-at-lake-oswego-senior-high-school-4213053827?position=30&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=DdUgAMWMGE7doVpL3lzekw%3D%3D,LinkedIn
Chinese Language Instructor - Part-Time On-Call,CACI International Inc,"San Antonio, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-part-time-on-call-at-caci-international-inc-4208431282?position=34&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=Y3XI4J6koBEaVCtd5WgxcQ%3D%3D,LinkedIn
Middle School Mandarin Chinese Immersion Teacher - School Year 2025-26,Global Village Academy,"Aurora, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-chinese-immersion-teacher-school-year-2025-26-at-global-village-academy-4212791202?position=36&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=SvFA3JEDmtujrPmu4uQ0lg%3D%3D,LinkedIn
Teacher Assistant-Chinese Immersion,Davis School District,"Muir, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-assistant-chinese-immersion-at-davis-school-district-4212123147?position=43&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=LpJAAookNMoAtL7MAN31tA%3D%3D,LinkedIn
Mandarin Chinese StarTalk On-Site Instructor,Utah State University,Salt Lake City Metropolitan Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-startalk-on-site-instructor-at-utah-state-university-4212399889?position=50&pageNum=0&refId=E8mVjcdHmyaRBsWyGZud%2BA%3D%3D&trackingId=LoApLQPw4oOHUBBwWDYIqA%3D%3D,LinkedIn
