title,company,location,salary,date_posted,job_link,source
Chinese Teacher: Part Time,The Goddard School,"Bethesda, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-part-time-at-the-goddard-school-4222989976?position=1&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=Bp3VtbAksV8VCfqNR292Kw%3D%3D,LinkedIn
Full-Time Lead Toddler and Pre-K Native Chinese Teacher. ???????????????,The Quadrilingual Academy,"Smyrna, GA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/full-time-lead-toddler-and-pre-k-native-chinese-teacher-%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F-at-the-quadrilingual-academy-4225907691?position=2&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=%2FQbt3BPlTzYE3jhmMZJ64w%3D%3D,LinkedIn
Summer School Mandarin Teacher 1-4 Grade,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/summer-school-mandarin-teacher-1-4-grade-at-lansing-school-district-4224578930?position=3&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=vB7w333PfvXvj1U%2FZxbCkA%3D%3D,LinkedIn
SY 25-26 Chinese Lead Teacher (Grades PK3-5) (Candidate Pool),Washington Yu Ying Public Charter School,"Washington, DC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/sy-25-26-chinese-lead-teacher-grades-pk3-5-candidate-pool-at-washington-yu-ying-public-charter-school-4224142834?position=4&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=EgCzepLPWzcTtyVr1IxMQQ%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4203543973?position=6&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=0T5iiQ9rsm3t5qaBMAK%2F4A%3D%3D,LinkedIn
[2025-2026] Middle School Chinese Teacher,Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-2026-middle-school-chinese-teacher-at-yu-ming-charter-school-4221345065?position=7&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=5XpJQ9TM4E1FBbIQmJUmnQ%3D%3D,LinkedIn
Mandarin Chinese Assistant Preschool Teacher,Shu Ren International School,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-assistant-preschool-teacher-at-shu-ren-international-school-4223121121?position=9&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=xcNz30ejezxmsAhDk4SldQ%3D%3D,LinkedIn
Arabic and Mandarin teachers/professors/instructors,Bay Language Academy,"Alameda, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/arabic-and-mandarin-teachers-professors-instructors-at-bay-language-academy-4222697296?position=10&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=wWMgHOtJijl4H3vtqasvXQ%3D%3D,LinkedIn
2025-26 Chinese Teacher - Elementary,Arlington Independent School District,"Arvada, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-26-chinese-teacher-elementary-at-arlington-independent-school-district-4220838554?position=12&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=RRmpetUGGxLSDXLGf3tJfQ%3D%3D,LinkedIn
2025-26 Chinese Teacher - Elementary,Arlington Independent School District,"Arvada, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2025-26-chinese-teacher-elementary-at-arlington-independent-school-district-4220842026?position=13&pageNum=0&refId=sdhrdGIHhoKrCsClBVxhoQ%3D%3D&trackingId=zuKZn39rsI%2FPsmTW8Na88g%3D%3D,LinkedIn
