title,company,location,salary,date_posted,job_link,source
Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-carney-sandoe-associates-4416327359?position=7&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=MP6fAa5tLGdTb2VB7cYgQw%3D%3D,LinkedIn
Kindergarten Chinese Lead Teacher,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/kindergarten-chinese-lead-teacher-at-chinese-american-international-school-4414398898?position=13&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=NrR%2F2AlhID83ATkshStmow%3D%3D,LinkedIn
Mandarin Teacher,Fusion Academy,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-fusion-academy-4414516527?position=14&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=A9hRLtZX3C1XRM%2BgY1Gi1w%3D%3D,LinkedIn
Adjunct Chinese Foreign Language Instructor,Inside Higher Ed,"Lancaster, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-chinese-foreign-language-instructor-at-inside-higher-ed-4416983638?position=16&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=JDwqZsjQrD9d3HgFjI2MKA%3D%3D,LinkedIn
Mandarin Chinese Language teacher  ID- 1114304,Language Trainers,"Chicago, IL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-teacher-id-1114304-at-language-trainers-4417443099?position=21&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=WPBVcLF0SLGXbN4qrmXKIw%3D%3D,LinkedIn
Preschool Chinese Lead Teacher,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/preschool-chinese-lead-teacher-at-chinese-american-international-school-4414385931?position=26&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=F2SPumAa3YWCzj3%2F5B1NBA%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4416162756?position=27&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=U5YAUII3RqGuxcH0p35MgA%3D%3D,LinkedIn
Chinese Language Instructor - Part-Time On-Call,CACI International Inc,"Annapolis Junction, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-part-time-on-call-at-caci-international-inc-4413323907?position=38&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=q5oYqUP%2By1Hx36nvJzeqhw%3D%3D,LinkedIn
Mandarin Teacher - K-3rd Grade,BASIS Ed,"Benbrook, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-k-3rd-grade-at-basis-ed-4416995576?position=42&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=Z7sene%2F9UMjmqMU6BOwKEw%3D%3D,LinkedIn
Middle School & High School Mandarin Teacher (Part-Time),The Dalton School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-high-school-mandarin-teacher-part-time-at-the-dalton-school-4416729810?position=47&pageNum=0&refId=VyAWVIiB%2Fa8uDr9ikFSbiQ%3D%3D&trackingId=knrWQuaL0jwo2Vqh8XWACQ%3D%3D,LinkedIn
