title,company,location,salary,date_posted,job_link,source
Mandarin Teacher: Middle School - Opportunities for 2025-2026,Kreyco,"South San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-middle-school-opportunities-for-2025-2026-at-kreyco-4278652081?position=1&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=GggUibu%2FEEnEtCeYfFAG6A%3D%3D,LinkedIn
Language Instructor - Chinese Mandarin,Cherokee Federal,"Fort Gordon, GA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/language-instructor-chinese-mandarin-at-cherokee-federal-4273781842?position=2&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=pgbZJfEAl2mQ5eKpQBTidw%3D%3D,LinkedIn
Mandarin Chinese Language Teacher needed - ID1060823,Language Trainers,"Riverside, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-teacher-needed-id1060823-at-language-trainers-4277849679?position=4&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=FIi4xLTPazJH8tHvw7VG9g%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4279645923?position=5&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=XWm3chlNQKaROx%2BnCrOh9w%3D%3D,LinkedIn
Mandarin Chinese Teacher (0.4 FTE),Arlington Public Schools (MA),"Arlington, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-0-4-fte-at-arlington-public-schools-ma-4275064011?position=8&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=vo9RnsurMh1zGgh6h33QrQ%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-proximity-learning-inc-4224502553?position=12&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=crB8V5gD4AzmihmDiBmjHw%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,Recruitment At Proximity Learning,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-recruitment-at-proximity-learning-4235396584?position=15&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=nGYXJuiHpsE3PEhW54Ie5Q%3D%3D,LinkedIn
Mandarin Chinese Teacher ( Elementary),International Leadership of Texas,"Houston, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-elementary-at-international-leadership-of-texas-4277526758?position=18&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=%2F34jcFR8D2n0bpQR1e8TqQ%3D%3D,LinkedIn
Chinese Mandarin Language Instructor,"Threat Tec, LLC","Camp Lejeune, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-language-instructor-at-threat-tec-llc-4273773082?position=22&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=aDkhTqmsTG19uA6gXk0QlA%3D%3D,LinkedIn
Vietnamese or Mandarin Teacher (25 - 26 Applicant Pool),Lycée Français de la Nouvelle-Orléans,"New Orleans, LA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/vietnamese-or-mandarin-teacher-25-26-applicant-pool-at-lyc%C3%A9e-fran%C3%A7ais-de-la-nouvelle-orl%C3%A9ans-4276876068?position=26&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=IrCSfuiMS6o6ix0uAemJcg%3D%3D,LinkedIn
Mandarin teacher and teaching assistant,Chinese Language School of Southern California,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-and-teaching-assistant-at-chinese-language-school-of-southern-california-4278159381?position=29&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=ZFCXqQNBVmjr8zFDhz9aSA%3D%3D,LinkedIn
"Teacher, (Secondary) High- Mandarin, RISE",Rocky Mountain Prep,"Denver, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-secondary-high-mandarin-rise-at-rocky-mountain-prep-4274664393?position=42&pageNum=0&refId=mCfcPf9hZlwE7tjY4Rpx6w%3D%3D&trackingId=ggdG731QajhzkrqiwQrV8A%3D%3D,LinkedIn
