title,company,location,salary,date_posted,job_link,source
Upper School Advanced Chinese Language Teacher,Mounds Park Academy,"Minneapolis–Saint Paul, WI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-advanced-chinese-language-teacher-at-mounds-park-academy-4201329174?position=1&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=nQSGQnxNyRq7r62DnTMN7A%3D%3D,LinkedIn
Mandarin Chinese Teacher,School District 49,"Colorado Springs, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-school-district-49-4195274736?position=2&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=D64UdSL9TDMXB9cWNr6A7A%3D%3D,LinkedIn
Mandarin Chinese Teacher (0.4 FTE),Arlington Public Schools (MA),"Arlington, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-0-4-fte-at-arlington-public-schools-ma-4196847454?position=3&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=UF0%2BuIZqETfoVxPMk4DGSg%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Grand Prairie, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4196400585?position=5&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=7gofwB60vsR8bEkdc1N7Tg%3D%3D,LinkedIn
2024-25 Chinese Teacher - Elementary,Arlington Independent School District,"Arvada, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2024-25-chinese-teacher-elementary-at-arlington-independent-school-district-4195061801?position=12&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=%2FzUKDkL32dmrHIEHvVO6vQ%3D%3D,LinkedIn
K-5th Mandarin Teacher,BASIS Ed,"San Antonio, Texas Metropolitan Area",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/k-5th-mandarin-teacher-at-basis-ed-4199964508?position=14&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=g9PDa0Bvwut0HQTh6Nx3HA%3D%3D,LinkedIn
SY 25-26: Second Grade Chinese Lead Teacher,Global Citizens Public Charter School,"Washington, DC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/sy-25-26-second-grade-chinese-lead-teacher-at-global-citizens-public-charter-school-4201054208?position=15&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=g8anGuZEFhWHFxVQ2rirGQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4198017283?position=23&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=A6Dua1rvVBG7A5ZofeahkQ%3D%3D,LinkedIn
SY 25-26: First Grade Chinese Lead Teacher,Global Citizens Public Charter School,"Washington, DC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/sy-25-26-first-grade-chinese-lead-teacher-at-global-citizens-public-charter-school-4201049778?position=29&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=031s7RxvwN8j8FuEs5YL1Q%3D%3D,LinkedIn
World Languages Teacher - Chinese,Half Hollow Hills Central School District,"Huntington Station, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/world-languages-teacher-chinese-at-half-hollow-hills-central-school-district-4198878944?position=37&pageNum=0&refId=%2BdAlzihgNT2pGeafgPkpsA%3D%3D&trackingId=GFfLMsa4fUYDHGT2WFHAVQ%3D%3D,LinkedIn
