title,company,location,salary,date_posted,job_link,source
Upper School Mandarin Teacher,Bentley School,"Lafayette, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-mandarin-teacher-at-bentley-school-4409065609?position=2&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=JGddny1xs0zQbrVlNN4cRA%3D%3D,LinkedIn
Upper School Chinese Teacher,Catlin Gabel School,"Portland, OR",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/upper-school-chinese-teacher-at-catlin-gabel-school-4409164350?position=3&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=WADh%2FxB4opje%2F5NSaazkeQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4407643386?position=5&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=dPhjhNibP%2FkZbC%2Fxi7298g%3D%3D,LinkedIn
Mandarin Teacher - Part Time,Wellan Montessori School,"Newton Centre, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-at-wellan-montessori-school-4409823281?position=6&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=NtHr6S9z6QB0itQH%2BPtM0w%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4330400705?position=12&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=7SkcQ%2FIC%2F%2BA%2FaYh%2BmtqBDg%3D%3D,LinkedIn
Kindergarten Chinese Lead Teacher,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/kindergarten-chinese-lead-teacher-at-chinese-american-international-school-4407701733?position=14&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=Ub1jG%2FmInpq1pOjHqJD7Bw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4406518964?position=20&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=P9O2ChXvRNnVwVchnitZwg%3D%3D,LinkedIn
Saturday Chinese Teacher,"Chinese Culture Connection, Inc.","Malden, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/saturday-chinese-teacher-at-chinese-culture-connection-inc-4405570190?position=21&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=vzN%2FFaHWXjpGeKwJ92RW7g%3D%3D,LinkedIn
Teacher - Foreign Language [Chinese] (Long Term Sub) (SY25-26),Boston Public Schools,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-foreign-language-chinese-long-term-sub-sy25-26-at-boston-public-schools-4406400269?position=23&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=leRubbI4jJYlwdR1nWCU0A%3D%3D,LinkedIn
Chinese Lead Classroom Teacher (Middle),Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-lead-classroom-teacher-middle-at-yu-ming-charter-school-4406419124?position=25&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=ZtQ3BKl8IJOGOd%2FbVc3%2BTA%3D%3D,LinkedIn
Mandarin Substitute Teacher,Spring Education Group,"Irvine, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-substitute-teacher-at-spring-education-group-4408555036?position=27&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=igSZiotw2RFVyF87t8gIgg%3D%3D,LinkedIn
Mandarin Teacher,Elite Household HR (Formerly Elite Nannies Miami),"Coral Gables, FL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-elite-household-hr-formerly-elite-nannies-miami-4407857664?position=32&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=fnatDGWJAEMaELqZp0PmhA%3D%3D,LinkedIn
K-5 Chinese Lead Classroom Teacher (Mandarin Immersion),Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/k-5-chinese-lead-classroom-teacher-mandarin-immersion-at-yu-ming-charter-school-4406419127?position=38&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=2l9kz9d5hmghVxo3ZBBL6Q%3D%3D,LinkedIn
ID 1104273 Language teacher - Chinese,Language Trainers,"Philadelphia, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/id-1104273-language-teacher-chinese-at-language-trainers-4408540574?position=59&pageNum=0&refId=t9vx8Qau2REjfl4B8G0Dmg%3D%3D&trackingId=Bcl%2B7ecriN3bQfwoP5XWaw%3D%3D,LinkedIn
