title,company,location,salary,date_posted,job_link,source
Full-Time Mandarin Teacher / Chinese Program Lead,Urban School of San Francisco,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/full-time-mandarin-teacher-chinese-program-lead-at-urban-school-of-san-francisco-4391157659?position=1&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=SMsiBgczFINBqtA%2B2fr1Mw%3D%3D,LinkedIn
"Mandarin Chinese Language Instructor (Part Time, In Person)",Concorde Education,"Austin, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-in-person-at-concorde-education-4392292180?position=3&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=9oB4Z0y6BfyblU80DWvlCg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Grand Prairie, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4377270417?position=4&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=u9nQGPn2jlM8A9sMJ91wXw%3D%3D,LinkedIn
Chinese Language Teacher,Frankford Friends School,"Philadelphia, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-at-frankford-friends-school-4391183030?position=5&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=IuxkbqihxpH5gjf7SFjeUw%3D%3D,LinkedIn
Lower School Mandarin Teacher- One-year Sabbatical coverage,The Winsor School,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/%C2%A0lower-school-mandarin-teacher-one-year-sabbatical-coverage-at-the-winsor-school-4391171210?position=6&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=0aZkOJoNndq%2FTHzDpNSiGQ%3D%3D,LinkedIn
Grades 7-12 Chinese Teacher,The Potomac School,"McLean, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/grades-7-12-chinese-teacher-at-the-potomac-school-4391199024?position=7&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=63TrLmrVdVSz5hRZqNodoQ%3D%3D,LinkedIn
2026-27 Mandarin Chinese Teacher (Reposted) - Various Locations,Paradise Valley Unified School District,"Scottsdale, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-27-mandarin-chinese-teacher-reposted-various-locations-at-paradise-valley-unified-school-district-4389247860?position=8&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=mrvuNmDLmWjh4XaLuxNT4A%3D%3D,LinkedIn
Lower or Upper School Mandarin Teacher,"Carney, Sandoe & Associates",San Francisco Bay Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lower-or-upper-school-mandarin-teacher-at-carney-sandoe-associates-4390269288?position=9&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=MGYHV51Zfwzjz5rsTz%2F0jw%3D%3D,LinkedIn
Mandarin Chinese Teacher Part-Time,Villanova Preparatory School,"Ojai, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-part-time-at-villanova-preparatory-school-4391180668?position=11&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=P31Q5BlKmvEL8uKQjkBm3A%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4326583781?position=13&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=0Fy7F1GxFi6k3%2Fuw%2F9TYPQ%3D%3D,LinkedIn
Middle/Upper School Chinese Teacher - Full Time Reduced 80% schedule,Roland Park Country School,"Baltimore, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-upper-school-chinese-teacher-full-time-reduced-80%25-schedule-at-roland-park-country-school-4391162378?position=14&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=dhu6EP2mSdbCIG0BCEbOSw%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4330400705?position=24&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=LeFxPOhzRzRjB60%2B2T4Cfg%3D%3D,LinkedIn
Kindergarten Chinese Lead Teacher 2026-2027,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/kindergarten-chinese-lead-teacher-2026-2027-at-chinese-american-international-school-4391158589?position=26&pageNum=0&refId=I2F9HSoKZ8eyvdSU1Kw%2BWg%3D%3D&trackingId=18PDjonI%2BZmAtw7jPNeeMA%3D%3D,LinkedIn
