title,company,location,salary,date_posted,job_link,source
Part-time CA-Certified Mandarin Chinese Teacher Facilitator,Lincoln Learning Solutions,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-ca-certified-mandarin-chinese-teacher-facilitator-at-lincoln-learning-solutions-4306802255?position=1&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=mSZ2C8I3%2BWfrYcuV%2BXk7qg%3D%3D,LinkedIn
Chinese Teacher,Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-yu-ming-charter-school-4284203113?position=2&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=3rhVyUnW3BwHdNiRjmOwLQ%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4306768658?position=4&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=m6TVEOF0AIjdjKA6CQ%2FW9w%3D%3D,LinkedIn
Part-Time Online Chinese-Cantonese Language Instructor,VL247,"Syracuse, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-online-chinese-cantonese-language-instructor-at-vl247-4301498467?position=7&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=nUuO2sKdk0wA97dIFynReA%3D%3D,LinkedIn
Part Time Mandarin Teacher,"Carney, Sandoe & Associates","Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mandarin-teacher-at-carney-sandoe-associates-4304591648?position=8&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=FcfIGYBY2iufQGSPs7YSMQ%3D%3D,LinkedIn
Mandarin Substitute Teachers,Global Village Academy,"Aurora, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-substitute-teachers-at-global-village-academy-4304601866?position=11&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=Mmpvly6Y58IA69ccuK2Djg%3D%3D,LinkedIn
Mandarin Substitute Teachers,Global Village Academy,"Parker, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-substitute-teachers-at-global-village-academy-4304620454?position=12&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=b%2F5KS4PFmHiezYLa5i%2BuVg%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4303545146?position=15&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=ysXn1zggXXCaVhfx2i9TlQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4306268776?position=19&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=1FWI1UQAEVpdbNviebbv%2Bw%3D%3D,LinkedIn
Teacher Assistant-Chinese Immersion,Davis School District,"Shoreline, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-assistant-chinese-immersion-at-davis-school-district-4306769729?position=24&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=8%2FTsuzYPdAjUnVA6Vy%2Fl7A%3D%3D,LinkedIn
Middle School/High School Mandarin Teacher (Part-Time),The Dalton School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-high-school-mandarin-teacher-part-time-at-the-dalton-school-4272449273?position=34&pageNum=0&refId=YfKadyQZ7wWeaV0RaQ%2Bu4g%3D%3D&trackingId=gLH0usco4DnmcFrdqOrmMg%3D%3D,LinkedIn
