title,company,location,salary,date_posted,job_link,source
"Mandarin Chinese Language Instructor -  on-site, for NFATC, Arlington, VA",Piedmont Global Talent,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-on-site-for-nfatc-arlington-va-at-piedmont-global-talent-4383262331?position=1&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=FEOFbGHi%2BXysz8w9CNSO0g%3D%3D,LinkedIn
Instructor of Chinese Language,San Francisco University High School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/instructor-of-chinese-language-at-san-francisco-university-high-school-4383877983?position=3&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=GLqw85BIGVJBjV6PofPDDQ%3D%3D,LinkedIn
High School Mandarin Teacher,Grace Church School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/high-school-mandarin-teacher-at-grace-church-school-4381764000?position=4&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=AuPUZdoW45EyAeGsFchilQ%3D%3D,LinkedIn
Part time Mandarin Teacher,Regis High School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-mandarin-teacher-at-regis-high-school-4384374206?position=5&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=lST8XOvwXnPoyZD%2Fu8ndfQ%3D%3D,LinkedIn
"Mandarin Chinese Language Instructor (Part Time, In Person)",Concorde Education,"Austin, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-in-person-at-concorde-education-4380283639?position=6&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=lu%2FGhXNNEVCQzffQj4mEkg%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Rochester, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382609519?position=7&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=ATKeyl3wh7BWrjqFgltgVw%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371783906?position=9&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=Elenb43ecdzLS6i5z3QCVQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371780965?position=11&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=fyf12FS2kHUZlEvOLCQH9Q%3D%3D,LinkedIn
Mandarin Teacher,Fusion Academy,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-fusion-academy-4340547335?position=12&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=I5t6Ii5J%2BIVcP3HlQUDokg%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382612298?position=13&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=LL%2B9dnzMl7cp9OWU8OH6hw%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Pittsburgh, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382609515?position=14&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=FUS7Pwd3XWuVDJ5fMR14eQ%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Ohio City, OH",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382618034?position=15&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=33J6hdgQHHRw1Nm%2Bw4KIqw%3D%3D,LinkedIn
Chinese Mandarin Tutor,Tutor Me Education,"Texas City, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-tutor-at-tutor-me-education-4382609576?position=16&pageNum=0&refId=afEdgLOZUc9DiQ%2BSaqTlHA%3D%3D&trackingId=0u6JzlPTgCJjDTd4A7s9oQ%3D%3D,LinkedIn
