title,company,location,salary,date_posted,job_link,source
Mandarin Teacher - Early Childhood Education,The Learning Experience`,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-early-childhood-education-at-the-learning-experience-4445594586?position=1&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=Wi4%2FbVhoRWMHOdj%2FCyh56A%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4446444319?position=2&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=PVhzXopihWruSQVe5CJ%2B9g%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4446423640?position=3&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=OYqB0VmuhlvtBeXCY10y%2Bg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"North Richland Hills, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4445190920?position=4&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=8ljm1%2F1T53ku8y95JgOAfw%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Richmond, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4445736420?position=5&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=sij9F8PdK96P1hRz%2Bj2xZw%3D%3D,LinkedIn
Mandarin Teacher,BASIS DC Public Charter School,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-dc-public-charter-school-4443637107?position=6&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=ascuqS22brBJnXWNuxRxOg%3D%3D,LinkedIn
Mandarin Teacher,BASIS Ed,Greater Phoenix Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-ed-4447880943?position=7&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=qXz%2BwnXcUgV%2FJcCRJNoIGw%3D%3D,LinkedIn
Mandarin Immersion Social Studies Teacher (Middle School),Yinghua Academy,"Minneapolis, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-immersion-social-studies-teacher-middle-school-at-yinghua-academy-4446577134?position=8&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=2zbVgU7JjfOG0p0PaFl3kA%3D%3D,LinkedIn
Secondary Mandarin Teacher,International Leadership Charter High School,"Bronx, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/secondary-mandarin-teacher-at-international-leadership-charter-high-school-4444132754?position=9&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=eGUoggnzgKQbkXBFgcqWWg%3D%3D,LinkedIn
Mandarin Teacher,BASIS Ed,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-ed-4445760252?position=10&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=w7AVTNt0SSy2z0EfOVzkPA%3D%3D,LinkedIn
Teacher - 2026-2027 - Dual: Social Science AND Mandarin - Black Mountain Middle School,Poway Unified School District,"Poway, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-2026-2027-dual-social-science-and-mandarin-black-mountain-middle-school-at-poway-unified-school-district-4447710508?position=11&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=08cNPvWATrZk9ouJISiY%2Fw%3D%3D,LinkedIn
AI Tutor - Chinese,SpaceXAI,"Palo Alto, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ai-tutor-chinese-at-spacexai-4430106532?position=12&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=Jfwza4H62NgYtKBywJUjMg%3D%3D,LinkedIn
Mandarin Elementary Teacher Eligibility Pool 2026-27 School Year,Corona-Norco Unified School District,"Corona, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-elementary-teacher-eligibility-pool-2026-27-school-year-at-corona-norco-unified-school-district-4446150864?position=14&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=YYl2TnIhP6z7yZ4Uvd%2FC2A%3D%3D,LinkedIn
Adjunct Instructor Of Chinese Language,Patrick Henry College,"Purcellville, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-instructor-of-chinese-language-at-patrick-henry-college-4446104443?position=15&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=QEf0N0TVKTgP6Y7lbBXZLA%3D%3D,LinkedIn
AI Tutor - Chinese,SpaceXAI,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ai-tutor-chinese-at-spacexai-4430107521?position=24&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=9Szz0RJbH5RIaukd2BoWkA%3D%3D,LinkedIn
2026-27 8.93% Teacher Secondary-Mandarin-Lincoln Middle School,Poudre School District,"Fort Collins, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-27-8-93%25-teacher-secondary-mandarin-lincoln-middle-school-at-poudre-school-district-4447825308?position=33&pageNum=0&refId=VC5xE3A1S8yvzURNWUlfzw%3D%3D&trackingId=8AVIRSHTX6qPOFM2pq5xuQ%3D%3D,LinkedIn
