title,company,location,salary,date_posted,job_link,source
21_22 Chinese Virtual Teacher,"Proximity Learning, Inc.","Austin, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/21-22-chinese-virtual-teacher-at-proximity-learning-inc-4414903380?position=1&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=mwLSFjFN67BUl%2F%2BRUTbkJw%3D%3D,LinkedIn
26-27 SY: Mandarin Teacher - 6th-8th Grade (Part-Time),Kreyco,"Harrison, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/26-27-sy-mandarin-teacher-6th-8th-grade-part-time-at-kreyco-4414691644?position=3&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=z0bHbS9IqAH2VYziPXi7NQ%3D%3D,LinkedIn
26-27 SY: Mandarin Teacher - 6th-8th Grade (Part-Time),Kreyco,"Kearny, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/26-27-sy-mandarin-teacher-6th-8th-grade-part-time-at-kreyco-4414687638?position=4&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=Wlj6mUyXjS4xgTq4rMxhxA%3D%3D,LinkedIn
26-27 SY: Mandarin Teacher - 6th-8th Grade (Part-Time),Kreyco,"Union City, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/26-27-sy-mandarin-teacher-6th-8th-grade-part-time-at-kreyco-4414688661?position=5&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=VOYzaaVu3nZ0SBxq6c%2FnvQ%3D%3D,LinkedIn
26-27 SY: Mandarin Teacher - 6th-8th Grade (Part-Time),Kreyco,"Hoboken, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/26-27-sy-mandarin-teacher-6th-8th-grade-part-time-at-kreyco-4414906182?position=6&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=fRVg%2BWLnSB0FrQK9IuV9DQ%3D%3D,LinkedIn
Mandarin Chinese Language Instructor (Part Time),Concorde Education,"Lake View Terrace, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-at-concorde-education-4411547710?position=7&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=lbEPV92SPBEdi%2B4GLqkoDQ%3D%3D,LinkedIn
Mandarin Chinese Language Instructor (Part Time),Concorde Education,"Lennox, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-at-concorde-education-4411556173?position=8&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=attPit6VRW2Jrb%2BfNNj6%2Fw%3D%3D,LinkedIn
26-27 SY: Mandarin Teacher - 6th-8th Grade (Part-Time),Kreyco,"West New York, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/26-27-sy-mandarin-teacher-6th-8th-grade-part-time-at-kreyco-4414696491?position=9&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=VLQKmNFZ1LJPF7jeVKxKtA%3D%3D,LinkedIn
26-27 SY: Mandarin Teacher - 6th-8th Grade (Part-Time),Kreyco,"Bayonne, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/26-27-sy-mandarin-teacher-6th-8th-grade-part-time-at-kreyco-4414684785?position=10&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=R5isnN6u9UnSX7wJYERDuQ%3D%3D,LinkedIn
Virtual Chinese Teacher (2026-27) School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-chinese-teacher-2026-27-school-year-at-proximity-learning-inc-4412979434?position=11&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=bijhb8USnJL0yteTCUVNUA%3D%3D,LinkedIn
"Teacher- Mandarin Chinese/English, Marian Bergeson ES",CUSD,"San Juan Capistrano, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-mandarin-chinese-english-marian-bergeson-es-at-cusd-4412990347?position=16&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=xdPv5kprIKXJvkYgtw1NnQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371783906?position=17&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=X7PkbkNNv1WYuB%2FMULLY8Q%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371780965?position=18&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=R3hVxe8Zg7KWyY0LHqK1Og%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"North Richland Hills, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4401460346?position=19&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=YUAEM7AmTACssL7ncQIgVA%3D%3D,LinkedIn
Chinese Teacher (.60 FTE),Mounds View Public Schools,"St Paul, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-60-fte-at-mounds-view-public-schools-4411563003?position=20&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=GF1B%2F%2BWrTy7BSC3jaSPmBw%3D%3D,LinkedIn
Mandarin Chinese Teacher (Pool Posting 26/27,International Leadership of Texas,"Houston, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-pool-posting-26-27-at-international-leadership-of-texas-4413044557?position=21&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=Rvxc9BXIhxTUDXFGdb5ctA%3D%3D,LinkedIn
Chinese Teacher - part-time,Koo Chinese Academy,"Bernards, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-part-time-at-koo-chinese-academy-4413243166?position=23&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=C1buWgI6BS3sVgL976rRQA%3D%3D,LinkedIn
ECE Chinese Teacher,Cornerstone Learning Foundation,"Palo Alto, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ece-chinese-teacher-at-cornerstone-learning-foundation-4413082741?position=25&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=aCgfSSmj4gUjBTowEoXi3A%3D%3D,LinkedIn
Mandarin Teacher (Part-time),"Centner Academy - Miami, FL","Miami, FL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-at-centner-academy-miami-fl-4414470683?position=26&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=tmjpSiMkzjaZh%2FQTXZk2hg%3D%3D,LinkedIn
Mandarin Teacher,Fusion Academy,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-fusion-academy-4414516527?position=28&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=W%2BdMern%2BzF5J%2FXU9MEkfPQ%3D%3D,LinkedIn
Middle School Mandarin Teacher,Synapse School,"Menlo Park, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-mandarin-teacher-at-synapse-school-4412460202?position=49&pageNum=0&refId=ejuZyQV9qhTwturxLYjyqA%3D%3D&trackingId=kkVgcSiN1BmlynW1dur73Q%3D%3D,LinkedIn
