title,company,location,salary,date_posted,job_link,source
Chinese Language Teacher,Acquire4Hire,"Tucson, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-at-acquire4hire-4268829252?position=1&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=giqB%2Bq8eYIKFW2Voau%2BhJA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Pearland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4268434317?position=3&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=9%2FDkdfjGxLGWEDrQGtivOg%3D%3D,LinkedIn
Middle School Chinese Teacher 50%,Holton-Arms School,"Bethesda, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-chinese-teacher-50%25-at-holton-arms-school-4268671867?position=5&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=77RIbUYF87TswnhqkQAKRw%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-proximity-learning-inc-4224502553?position=6&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=xNed2adr3bgyZLWmoH9KgQ%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4268797216?position=7&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=7UqF8geEdYU2TQeNxBTbFA%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,Recruitment At Proximity Learning,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-recruitment-at-proximity-learning-4235396584?position=8&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=iG1JWI%2F91gyuJhhZscvSXA%3D%3D,LinkedIn
Mandarin Teacher,"Carney, Sandoe & Associates","East Hampton, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-carney-sandoe-associates-4267979725?position=9&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=MOK7ZJIAWR%2B%2B6Yc9VV3wZQ%3D%3D,LinkedIn
Foreign Language Instructor (Chinese) Pool-Part-Time,North Orange County Community College District,"Cypress, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-pool-part-time-at-north-orange-county-community-college-district-4236580440?position=11&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=eIdWGgvQWd7tpluOdlRtmw%3D%3D,LinkedIn
Mandarin Chinese Teacher ( 7th Grade),International Leadership of Texas,"College Station, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-7th-grade-at-international-leadership-of-texas-4267901787?position=12&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=2e2nHjxfcdaUgJDc0IhJ%2Bw%3D%3D,LinkedIn
Mandarin Chinese Assistant Preschool Teacher,Shu Ren International School,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-assistant-preschool-teacher-at-shu-ren-international-school-4269965996?position=14&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=5DUZL37LvV8PKrYDBIH7Lw%3D%3D,LinkedIn
ID 1040078 Language teacher - Mandarin Chinese,Language Trainers | In-Person (Workplace or Home) and Online (Zoom-Meet-Skype) Language Courses,"Scottsville, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/id-1040078-language-teacher-mandarin-chinese-at-language-trainers-in-person-workplace-or-home-and-online-zoom-meet-skype-language-courses-4266777750?position=15&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=1cGsNQ76xvJtLDX3aY%2FbUg%3D%3D,LinkedIn
4th Grade - Dual Immersion Mandarin Teacher - West County Mandarin- 2024-2025 School Year,West Contra Costa Unified School District,"Richmond, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/4th-grade-dual-immersion-mandarin-teacher-west-county-mandarin-2024-2025-school-year-at-west-contra-costa-unified-school-district-4266767761?position=20&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=IuKIZnnwIEjoUbNTdMHPBQ%3D%3D,LinkedIn
Primary School Mandarin/English PYP Teacher,Atlanta International School,"Atlanta, GA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/primary-school-mandarin-english-pyp-teacher-at-atlanta-international-school-4269937338?position=46&pageNum=0&refId=6kunICR438Y8Mv9XjcL87A%3D%3D&trackingId=Je2Sc2uIVGqQ8fwxmDJlcA%3D%3D,LinkedIn
