title,company,location,salary,date_posted,job_link,source
A - I Chinese Teacher,Pacific Rim International School,"San Mateo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/a-i-chinese-teacher-at-pacific-rim-international-school-4439086299?position=1&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=U%2FlVHOH8EKegWsfPVvgrGA%3D%3D,LinkedIn
Primary Chinese Teacher,Pacific Rim International School,"San Mateo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/primary-chinese-teacher-at-pacific-rim-international-school-4439071846?position=2&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=umoeYLYlzZBGsEGpu3JobA%3D%3D,LinkedIn
Middle And High School Mandarin Teacher,The First Academy,"Orlando, FL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-and-high-school-mandarin-teacher-at-the-first-academy-4438242148?position=3&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=pT2u0Qal0bn9jTt2PSA7xA%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4437367162?position=4&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=cuRZp9fSp6bmqvZXts6E6g%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4437373044?position=5&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=nRTZvljHlYQzzx0xZ71yUA%3D%3D,LinkedIn
Mandarin Teacher,ServingSchools,"Portland, ME",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-servingschools-4437417291?position=6&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=%2BJQPsdsHWALp1O8tq7hF%2BA%3D%3D,LinkedIn
Virtual Chinese Teacher (2026-27) School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-chinese-teacher-2026-27-school-year-at-proximity-learning-inc-4412979434?position=7&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=jUSfS2NmCbSWWTsjbYQJyQ%3D%3D,LinkedIn
"Teacher- Elementary - Two Way Language Immersion Program - Mandarin Chinese/English, Marian Bergeson ES",CUSD,"San Juan Capistrano, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-elementary-two-way-language-immersion-program-mandarin-chinese-english-marian-bergeson-es-at-cusd-4439066072?position=8&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=2y6%2FHFOpbR%2FA3JNUJ2DP%2Fg%3D%3D,LinkedIn
AI Tutor - Chinese,xAI,"Palo Alto, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ai-tutor-chinese-at-xai-4430106532?position=11&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=R822m9Tqsb%2Bdr5azvHyTdw%3D%3D,LinkedIn
AI Tutor - Chinese,xAI,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ai-tutor-chinese-at-xai-4430107521?position=22&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=NeCmRp6TtDLaD8kuhtMA%2Fg%3D%3D,LinkedIn
Mandarin Teacher Madison,Language Sprout Learning Ctr,"Madison, WI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-madison-at-language-sprout-learning-ctr-4438394354?position=32&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=zu10%2B195vWfRj5dY9onaQA%3D%3D,LinkedIn
Mandarin Chinese Tutor (Private) | TeachMe.To,TeachMe.To,"North Miami, FL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-tutor-private-teachme-to-at-teachme-to-4437702742?position=38&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=CdVrBJOnj4Wo8YFYN1vhsg%3D%3D,LinkedIn
Mandarin Chinese Instructor Opportunities,Concorde Education,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-instructor-opportunities-at-concorde-education-4433789864?position=52&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=zTXvbyufb2%2F2Ts80QVxC%2Fw%3D%3D,LinkedIn
Mandarin Chinese Instructor Opportunities,Concorde Education,"Burlingame, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-instructor-opportunities-at-concorde-education-4433908086?position=55&pageNum=0&refId=5rxpezMkPwyfPxypidI1CA%3D%3D&trackingId=5JUFlfce5n8olSDN4x%2B5yQ%3D%3D,LinkedIn
