title,company,location,salary,date_posted,job_link,source
Chinese Language Teacher,Sishu Mandarin,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-at-sishu-mandarin-4213272508?position=1&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=4t7LX5g%2FU6Stt%2BE4rFFinQ%3D%3D,LinkedIn
Mandarin and/or Japanese Teacher Fall 2025,Fusion Academy,"Los Gatos, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-and-or-japanese-teacher-fall-2025-at-fusion-academy-4173678610?position=2&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=3wJF80wNT0jpMSjZtJQFcg%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4187796630?position=3&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=Gjz%2B3bWo9U4FeAJZ%2Bs9Wog%3D%3D,LinkedIn
Part-time Upper School Chinese Teacher,Princeton Day School,"Princeton, NJ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/part-time-upper-school-chinese-teacher-at-princeton-day-school-4211010749?position=5&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=oox1uWTLfH13eBLwID4oDw%3D%3D,LinkedIn
Mandarin Teacher - 1.0 Fte - Jesse Bethel High School - 2025-2026 School Year,Vallejo City Unified School District,"Vallejo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-1-0-fte-jesse-bethel-high-school-2025-2026-school-year-at-vallejo-city-unified-school-district-4210266835?position=6&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=pA1fF4HFjdBV33atK%2FvzRw%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Midlothian, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4211121080?position=7&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=18mSqaJGV7QCHThoOuulMw%3D%3D,LinkedIn
Mandarin Teacher,Fusion Academy,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-fusion-academy-4114650097?position=8&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=GdDP2Af0cmJ34cugCW6cdQ%3D%3D,LinkedIn
Chinese Teacher - Interim,Wake County Public School System,"Garner, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-interim-at-wake-county-public-school-system-4210743731?position=9&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=wEZSwZDjopP8eycYHcipQQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Houston, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4212819548?position=10&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=dDISYUbNQplgsy1%2B5cu0GQ%3D%3D,LinkedIn
Mandarin Chinese Elementary Teacher - School Year 2025-26,Global Village Academy,"Aurora, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-elementary-teacher-school-year-2025-26-at-global-village-academy-4212787922?position=12&pageNum=0&refId=acw1FDfQXUSVEHrMz1BP2g%3D%3D&trackingId=VSij%2Fpq1supPwSIcBpuvqw%3D%3D,LinkedIn
