title,company,location,salary,date_posted,job_link,source
Mandarin Chinese Language Instructor (Part Time),Concorde Education,"Lake View Terrace, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-at-concorde-education-4425379935?position=1&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=rHS9EPaJY21627n%2FKxrmuQ%3D%3D,LinkedIn
Virtual Chinese Teacher (2026-27) School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-chinese-teacher-2026-27-school-year-at-proximity-learning-inc-4412979434?position=2&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=khUCL%2BJt4%2FJtzLUHZ94Vcw%3D%3D,LinkedIn
Mandarin Chinese Language Instructor (Part Time),Concorde Education,"Lennox, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-instructor-part-time-at-concorde-education-4425366930?position=3&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=uCDwF7Ih%2FCeWn%2FTaKpQ43A%3D%3D,LinkedIn
Chinese Teacher,Avance Consulting,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-avance-consulting-4426617289?position=4&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=Vreg4JSR3doI4uFngdzblw%3D%3D,LinkedIn
Chinese Teacher,The Language Lounge,"Leander, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-the-language-lounge-4426694066?position=5&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=5ZnQeFZNAwrfFDhw5BowaA%3D%3D,LinkedIn
Mandarin Chinese Teacher (Pool Posting 26/27,International Leadership of Texas,"Houston, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-pool-posting-26-27-at-international-leadership-of-texas-4413044557?position=7&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=2PZZTAU9p7S%2FQ%2FXyqU3rFQ%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371780965?position=8&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=DpNbU5L3%2FpQ5D429Mb02nw%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4371783906?position=9&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=eKk%2FKI9BhrOEZ8k8Qwa9pg%3D%3D,LinkedIn
Chinese Teacher,Virginia Beach City Public Schools,"Virginia Beach, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-virginia-beach-city-public-schools-4425333100?position=11&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=1iPDiHr7R%2Bc8fozcPxAZbw%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"North Richland Hills, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4401460346?position=13&pageNum=0&refId=8wcdw6SoAffcM32HfBbVdg%3D%3D&trackingId=DC2cwRGTTPi0f2xmFXmqNA%3D%3D,LinkedIn
