title,company,location,salary,date_posted,job_link,source
Mandarin Chinese Language and Culture Teacher,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-and-culture-teacher-at-lansing-school-district-4233812538?position=1&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=Qf2q4xz5zC6gYO1STMF8Pw%3D%3D,LinkedIn
Mandarin Teacher (Part-Time),Liberation Academy,"College Park, GA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-part-time-at-liberation-academy-4233286446?position=2&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=KDjETpF7qdsQA6AnCgle7A%3D%3D,LinkedIn
Mandarin Teacher High School,ACM Staffers,"Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-high-school-at-acm-staffers-4232589493?position=3&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=OcmfcaY9IPvxR%2FgMspOmEA%3D%3D,LinkedIn
Mandarin Chinese Language and Culture Teacher,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-and-culture-teacher-at-lansing-school-district-4232608407?position=4&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=eoSubPk9sXvtMNSj8aQOEQ%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4231452307?position=8&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=yiHGJfUePm%2FkgzCTBGHbcA%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,Recruitment At Proximity Learning,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-recruitment-at-proximity-learning-4235396584?position=9&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=%2BsRq2NX3a8xCvlvqXyfl5A%3D%3D,LinkedIn
Summer School Mandarin Teacher 1-4 Grade,Lansing School District,"Lansing, MI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/summer-school-mandarin-teacher-1-4-grade-at-lansing-school-district-4234127989?position=10&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=MlXwEF50kqiZ5n9aM%2Fy%2FVQ%3D%3D,LinkedIn
"Mandarin-Speaking CSL Teacher, Librarian, and Administrative Support",Silicon Valley International School,"Palo Alto, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-speaking-csl-teacher-librarian-and-administrative-support-at-silicon-valley-international-school-4233934794?position=11&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=McCr6s0aUAX6jRzUKYuKBQ%3D%3D,LinkedIn
Chinese Mandarin Associate Language Instructor,"Threat Tec, LLC","Joint Base Lewis-McChord, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-associate-language-instructor-at-threat-tec-llc-4233068915?position=13&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=Zw1g0sv%2BytITuvFj4yOnvg%3D%3D,LinkedIn
Mandarin Chinese Teacher (Elementary),International Leadership of Texas,"North Richland Hills, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-elementary-at-international-leadership-of-texas-4233978727?position=14&pageNum=0&refId=VyGiWTIxQVtSjZCVLRRMfg%3D%3D&trackingId=HIP%2FuB9ju1xsImRgMbBzMg%3D%3D,LinkedIn
