title,company,location,salary,date_posted,job_link,source
A - I Chinese Teacher,Pacific Rim International School,"San Mateo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/a-i-chinese-teacher-at-pacific-rim-international-school-4334854960?position=1&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=WKuJ9ef%2F%2F3q2%2FffkO%2BEJKw%3D%3D,LinkedIn
Temporary Upper School Chinese Language Teacher (Spring Semester),Iolani School,"Honolulu, HI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/temporary-upper-school-chinese-language-teacher-spring-semester-at-iolani-school-4320737726?position=2&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=SGRilEzcEK7K%2FJPL2L8UnA%3D%3D,LinkedIn
Primary Chinese Teacher,Pacific Rim International School,"San Mateo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/primary-chinese-teacher-at-pacific-rim-international-school-4334666227?position=6&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=F%2FdS4gH17xln3oWOfFhrTw%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4334717944?position=10&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=ubUbwL1NNQURNyoJFSEmHA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Grand Prairie, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4320632695?position=12&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=rS%2BJMnJiuN9DJ%2BvwldnGMA%3D%3D,LinkedIn
"Chinese Language Teacher, MS",Fairfax County Public Schools,"Virginia, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-ms-at-fairfax-county-public-schools-4334030082?position=36&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=NezN549nbZ3rtxxYtgL%2BFw%3D%3D,LinkedIn
"Chinese FLES Teacher, ES",Fairfax County Public Schools,"Virginia, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-fles-teacher-es-at-fairfax-county-public-schools-4333889435?position=37&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=yBn8XePNs8j62CsNCrRZoQ%3D%3D,LinkedIn
Mandarin Chinese Teacher (INR),Academy School District 20,"Colorado Springs, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-inr-at-academy-school-district-20-4334646698?position=42&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=2yHlkDnPY%2B%2BiPVkTiKgAEQ%3D%3D,LinkedIn
"Chinese Language Teacher, HS",Fairfax County Public Schools,"Virginia, United States",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-hs-at-fairfax-county-public-schools-4334040069?position=43&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=8Yx%2FdvA5VhEAUnSxH2CV1A%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4334741047?position=52&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=tjrozymlBslUuX0OzobeBw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4334810771?position=59&pageNum=0&refId=AMVjK%2BFHsHBYefU6lKAriw%3D%3D&trackingId=Fa7aXw5CxZGdBlo%2FWEf5oQ%3D%3D,LinkedIn
