title,company,location,salary,date_posted,job_link,source
Mandarin Chinese Teacher (26/27 SY - POOL),International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-26-27-sy-pool-at-international-leadership-of-texas-4454768100?position=1&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=gS0Rcc7E9y8JDupz3485CA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4430311667?position=2&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=fu2x32MoqkV7xKTam9%2FFOA%3D%3D,LinkedIn
Chinese Mandarin Language Instructor,CTC Group,"Reston, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-language-instructor-at-ctc-group-4468803539?position=3&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=sCSJg1xMB7pPSbritb4LZw%3D%3D,LinkedIn
Multi-lingual Teacher - Mandarin (Anticipated),Naperville Community Unit School District 203,"Naperville, IL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/multi-lingual-teacher-mandarin-anticipated-at-naperville-community-unit-school-district-203-4466638285?position=4&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=npnvLxTmqVTkr%2BKjYKZPag%3D%3D,LinkedIn
Chinese Teacher (PreK-8th Grade Roles),St. Louis Language Immersion School (SLLIS),"St Louis, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-prek-8th-grade-roles-at-st-louis-language-immersion-school-sllis-4464774451?position=5&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=DHp4fpdmqfkjsfTzqAaqZQ%3D%3D,LinkedIn
Chinese Language Instructor,Leidos,"Chantilly, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-at-leidos-4465963031?position=6&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=wMqgFY2%2BLjZb6KeOiekYHQ%3D%3D,LinkedIn
Mandarin Instructor (2026-0214),Acclaim Technical Services,"Reston, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-instructor-2026-0214-at-acclaim-technical-services-4467927842?position=9&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=E4O%2Bcp9EvFpyBws%2FmxawDw%3D%3D,LinkedIn
Chinese Mandarin Linguist/Instructor,Leidos,"Fayetteville, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-linguist-instructor-at-leidos-4468855379?position=11&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=K6taiqselDWjWaX5mOr5iw%3D%3D,LinkedIn
Mandarin Chinese Language teacher  ID- 1136114,Language Trainers,"Corpus Christi, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-language-teacher-id-1136114-at-language-trainers-4468279883?position=27&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=lsmODxHWzlKlxvzUF%2BnavQ%3D%3D,LinkedIn
Mandarin Chinese teacher,Chicago Mandarin Chinese Center,"Chicago, IL",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-chicago-mandarin-chinese-center-4467595635?position=32&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=jSwYOxlK%2BFD7rXidEm5aCQ%3D%3D,LinkedIn
Mandarin Chinese 3 Tutor,"Varsity Tutors, a Nerdy Company",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-3-tutor-at-varsity-tutors-a-nerdy-company-4467449200?position=33&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=rnG%2Bz%2FMq8w%2FCFsLnYDieFg%3D%3D,LinkedIn
"Mandarin-speaking English Language Teacher (ESL) in McKees Rocks, PA","Global LT, Inc.","McKees Rocks, PA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-speaking-english-language-teacher-esl-in-mckees-rocks-pa-at-global-lt-inc-4465578894?position=36&pageNum=0&refId=dcPWuyzbCh8SPUOokeRKxw%3D%3D&trackingId=fNK5k7E%2Fs2ovWAwl%2BYmrDg%3D%3D,LinkedIn
