title,company,location,salary,date_posted,job_link,source
Chinese Language Immersion Teacher,St. Louis Language Immersion School (SLLIS),"St Louis, MO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-immersion-teacher-at-st-louis-language-immersion-school-sllis-4436694189?position=1&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=5mXBWrndEK4zjpyyD4Nz%2Bg%3D%3D,LinkedIn
A - I Chinese Teacher,Pacific Rim International School,"San Mateo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/a-i-chinese-teacher-at-pacific-rim-international-school-4439086299?position=2&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=4V8qfcntrsB9x3A9Al0fIw%3D%3D,LinkedIn
Primary Chinese Teacher,Pacific Rim International School,"San Mateo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/primary-chinese-teacher-at-pacific-rim-international-school-4439071846?position=3&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=AXb1bzx34MXGZZmYOH9sbQ%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4437367162?position=4&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=VBv8oygqvvRNkalDxQIKTw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4437373044?position=5&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=8t%2B6XKarKfwZ8LlzQe%2BeBw%3D%3D,LinkedIn
Virtual Chinese Teacher (2026-27) School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-chinese-teacher-2026-27-school-year-at-proximity-learning-inc-4412979434?position=6&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=y3%2FLamqyYoN%2BUpPQJeaDRg%3D%3D,LinkedIn
"Chinese (Cantonese and Mandarin) Language Instructor for NFATC (formerly FSI) - onsite, Arlington, VA, Arlington, VA",Piedmont Global Talent,"Arlington, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-cantonese-and-mandarin-language-instructor-for-nfatc-formerly-fsi-onsite-arlington-va-arlington-va-at-piedmont-global-talent-4439442277?position=9&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=hJ8hVQvmMRzG9lFKIdpPWw%3D%3D,LinkedIn
AI Tutor - Chinese,xAI,"Palo Alto, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ai-tutor-chinese-at-xai-4430106532?position=11&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=%2FNCukcv2%2FP%2FDD%2FNlwng7kQ%3D%3D,LinkedIn
2026-2027 - Adobe Bluffs Elementary School - Bilingual (Mandarin) Elementary Teacher,Poway Unified School District,"Poway, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-2027-adobe-bluffs-elementary-school-bilingual-mandarin-elementary-teacher-at-poway-unified-school-district-4439769337?position=16&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=4MMpC6o%2BUoosCO%2Fy9LPcUA%3D%3D,LinkedIn
AI Tutor - Chinese,xAI,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/ai-tutor-chinese-at-xai-4430107521?position=27&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=wuS2s2t0%2BXtt9rN9DvZbhg%3D%3D,LinkedIn
Mandarin Teacher,Language Sprout Learning Ctr,Greater Minneapolis-St. Paul Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-language-sprout-learning-ctr-4438941587?position=29&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=1P4CUA%2FPLdL%2BTFkafJwHRg%3D%3D,LinkedIn
Mandarin Teacher Madison,Language Sprout Learning Ctr,"Madison, WI",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-madison-at-language-sprout-learning-ctr-4438394354?position=35&pageNum=0&refId=L0s%2FViEyeXGyTLYdeiJuxQ%3D%3D&trackingId=DZYRGKZZBOPhIh5fhAn5GA%3D%3D,LinkedIn
