title,company,location,salary,date_posted,job_link,source
Mandarin Chinese Teacher,International Leadership of Texas,"Arlington, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4457497305?position=1&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=0Z2rNpQphfvLWvbiwUT3Ew%3D%3D,LinkedIn
Chinese Immersion Toddler Teacher,Sleepy Tigers Chinese Immersion Learning Center,"Minnetonka, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-immersion-toddler-teacher-at-sleepy-tigers-chinese-immersion-learning-center-4468407645?position=2&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=%2FDao5a0JmPvBaFNt0IOLcQ%3D%3D,LinkedIn
Mandarin Teacher - Early Childhood Education,The Learning Experience`,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-early-childhood-education-at-the-learning-experience-4468578553?position=3&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=18K1cVYTiH%2FW5%2Bl031Mfqw%3D%3D,LinkedIn
Chinese Language Instructor,Leidos,"Chantilly, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-instructor-at-leidos-4469797068?position=4&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=8FEefjQ6JPMqmLQXvjgRLA%3D%3D,LinkedIn
Preschool Teacher - Mandarin/Chinese,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/preschool-teacher-mandarin-chinese-at-purple-magpie-mandarin-4274395262?position=6&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=O8DBaTUvlli9Lo%2BA6C5LAw%3D%3D,LinkedIn
Lead Preschool Teacher (Chinese),Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/lead-preschool-teacher-chinese-at-purple-magpie-mandarin-4470109292?position=9&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=uAyaBSS5POATHEQamdpM%2FA%3D%3D,LinkedIn
Chinese Mandarin Linguist/Instructor,Leidos,"Fayetteville, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-linguist-instructor-at-leidos-4470208768?position=10&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=uxc6jIpQEeguGdmrnzRlIQ%3D%3D,LinkedIn
Chinese/Mandarin Instructor,CACI International Inc,"Fairfax, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-instructor-at-caci-international-inc-4466986175?position=11&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=HV4Qf5ZChFb%2BMw%2B%2Bc3VU2w%3D%3D,LinkedIn
Chinese Substitute Teacher/Teaching Associate,Chinese American International School,"San Francisco, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-substitute-teacher-teaching-associate-at-chinese-american-international-school-4469393482?position=40&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=TgI1xhyyS55izFMphyAqEQ%3D%3D,LinkedIn
Korean-Chinese- Spanish Teachers,Bay Language Academy,"Alameda, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/korean-chinese-spanish-teachers-at-bay-language-academy-4468583497?position=41&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=luaKJ8tByTfVVq92qdcbtA%3D%3D,LinkedIn
Mandarin Language teacher  ID- 1135522,Language Trainers,"Dallas, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-language-teacher-id-1135522-at-language-trainers-4469955618?position=42&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=lCi7kN%2BZcoiSHopMcPcqEw%3D%3D,LinkedIn
"2026-27 Chinese Immersion Language and Social Studies Long Term Sub Teacher, 0.25-0.3 FTE, Dates: Current-6/9/27",Minnetonka Public Schools,"Excelsior, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/2026-27-chinese-immersion-language-and-social-studies-long-term-sub-teacher-0-25-0-3-fte-dates-current-6-9-27-at-minnetonka-public-schools-4469281638?position=48&pageNum=0&refId=qH021LFd9BOk%2F0nU7GMLoQ%3D%3D&trackingId=aboTRGnnGfbNDHd1Dq8RSQ%3D%3D,LinkedIn
