title,company,location,salary,date_posted,job_link,source
Adjunct Instructor Of Chinese Language,Patrick Henry College,"Purcellville, VA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/adjunct-instructor-of-chinese-language-at-patrick-henry-college-4446104443?position=1&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=txQDP4mrxZ1FqIaDc5p3oA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"North Richland Hills, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4445190920?position=2&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=6kA90m5S9Qh2wMO%2BMCK4kA%3D%3D,LinkedIn
Mandarin Chinese Teacher (High School),International Leadership of Texas,"Richmond, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-high-school-at-international-leadership-of-texas-4445736420?position=4&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=2eJlApZV%2B%2FoFxq6EW5tx3w%3D%3D,LinkedIn
Secondary Mandarin Teacher,International Leadership Charter High School,"Bronx, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/secondary-mandarin-teacher-at-international-leadership-charter-high-school-4444132754?position=10&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=yyELPDNTmJmMXSqG3zAc7w%3D%3D,LinkedIn
Mandarin Teacher,BASIS DC Public Charter School,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-dc-public-charter-school-4443637107?position=32&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=YCCG0caE9tyJqb%2BSy6RzEA%3D%3D,LinkedIn
Mandarin Teacher,BASIS Ed,Greater Phoenix Area,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-ed-4447214991?position=36&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=Ruk6K9sqkm52tDG0EXvjJA%3D%3D,LinkedIn
Mandarin Teacher,BASIS Ed,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-ed-4446931360?position=38&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=O8FWVWL3QB03%2F68cIW%2B8Pg%3D%3D,LinkedIn
Mandarin Teacher - Early Childhood Education,The Learning Experience`,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-early-childhood-education-at-the-learning-experience-4445594586?position=39&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=ZK6ghf9mQbH7EhgHF7ylyg%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Culver City, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4446444319?position=42&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=04Q4UTRLnIRPsXZhOvEfyw%3D%3D,LinkedIn
Assistant Chinese Preschool Teacher,Purple Magpie Mandarin,"Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/assistant-chinese-preschool-teacher-at-purple-magpie-mandarin-4446423640?position=44&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=lr0Gq8dBLwD8a69EihJJsg%3D%3D,LinkedIn
Mandarin Teacher,BASIS Ed,"Phoenix, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-basis-ed-4445760252?position=51&pageNum=0&refId=66rKxVyXaO604KW1mj56zw%3D%3D&trackingId=YwHgGUj1RdbEBTUp9E1GqQ%3D%3D,LinkedIn
