title,company,location,salary,date_posted,job_link,source
"Korean, Japanese, Mandarin Teachers/professors/ instructors",Bay Language Academy,"Alameda, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/korean-japanese-mandarin-teachers-professors-instructors-at-bay-language-academy-4282238259?position=1&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=gLTjXxxATEKxPONnvi6nDg%3D%3D,LinkedIn
Chinese- Mandarin Teacher/Instructor for a multilingual Language Cente,Bay Language Academy,"Alameda, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-teacher-instructor-for-a-multilingual-language-cente-at-bay-language-academy-4284358909?position=2&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=jVlg2c1VvzIRsACi1YoSZw%3D%3D,LinkedIn
Foreign Language Instructor-Chinese Mandarin,Chi-Chack LLC,"Tacoma, WA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-mandarin-at-chi-chack-llc-4287964240?position=3&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=XrVGNhFRSGWYT0EYnM2SUQ%3D%3D,LinkedIn
Chinese Teacher,Yu Ming Charter School,"Oakland, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-at-yu-ming-charter-school-4284203113?position=4&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=yzNDkYatORmVN5bDYVqJnw%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4268797216?position=6&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=Bfmru3Jl%2FGPmy%2F4LOQaC2g%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-proximity-learning-inc-4224502553?position=7&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=uqf24BP8Bnq8uY%2Biw4mk6w%3D%3D,LinkedIn
Mandarin Teacher,"Carney, Sandoe & Associates","Boston, MA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-carney-sandoe-associates-4283568236?position=8&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=UPh7z1JUqmXxcyiyvUXhUQ%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,Recruitment At Proximity Learning,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-recruitment-at-proximity-learning-4235396584?position=9&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=QIfhWM3YKM4qixbxnETH5A%3D%3D,LinkedIn
Online Chinese Teacher for Children,Language Mindset,"Saratoga Springs, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/online-chinese-teacher-for-children-at-language-mindset-4285914330?position=10&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=icLjNafaWtGpOdCyB1%2BooQ%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4287559379?position=11&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=8iAjo0g6ISKVjglksPN3PQ%3D%3D,LinkedIn
Mandarin Teacher,"Chaminade College Preparatory, CA","Val Verde, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-chaminade-college-preparatory-ca-4287749405?position=16&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=HqCWjqY03uFVjrUMZ%2FHmXQ%3D%3D,LinkedIn
Mandarin Teacher,"Chaminade College Preparatory, CA","Los Angeles, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-teacher-at-chaminade-college-preparatory-ca-4287705857?position=17&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=ii338DaffhK1qSvAgKcLTg%3D%3D,LinkedIn
Mandarin Substitute Teachers,Global Village Academy,"Parker, CO",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-substitute-teachers-at-global-village-academy-4287259992?position=18&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=2x8pfoCqujeJC5ZQEcX2Ww%3D%3D,LinkedIn
Middle School/High School Mandarin Teacher (Part-Time),The Dalton School,"New York, NY",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-high-school-mandarin-teacher-part-time-at-the-dalton-school-4272449273?position=23&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=UvNjU%2FuZLct6fQtiz8dJMw%3D%3D,LinkedIn
1st Grade Chinese Dual Immersion Elementary Teacher (External Applicants Only),Granite School District,"Salt Lake City, UT",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/1st-grade-chinese-dual-immersion-elementary-teacher-external-applicants-only-at-granite-school-district-4283661748?position=26&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=r%2BgTpJF0HWxXz4xKF%2B1P3g%3D%3D,LinkedIn
Elementary Chinese Immersion Teacher,St. Cloud Area School District 742,"Waite Park, MN",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/elementary-chinese-immersion-teacher-at-st-cloud-area-school-district-742-4285023765?position=30&pageNum=0&refId=lhtpHUylUqSXPkCDPdLVBA%3D%3D&trackingId=J%2FKHLH%2FVnFoCp0aOQsMfYg%3D%3D,LinkedIn
