title,company,location,salary,date_posted,job_link,source
Chinese Language Teacher,Acquire4Hire,"Tucson, AZ",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-language-teacher-at-acquire4hire-4268829252?position=1&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=HAdbf2PkM2LN%2BtybXyUhcw%3D%3D,LinkedIn
Chinese Mandarin Language Instructor,"E&M Technologies, Inc.","Fayetteville, NC",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-mandarin-language-instructor-at-e-m-technologies-inc-4275234649?position=2&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=A0FVkhx2FDtwY0rTCAOepA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Pearland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4268434317?position=3&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=QDyc4dQFiLvSV5tDCB%2BFjg%3D%3D,LinkedIn
Chinese Teacher Assistant for Early Childhood (Part Time),International School of Portland,"Portland, OR",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/chinese-teacher-assistant-for-early-childhood-part-time-at-international-school-of-portland-4268513527?position=4&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=YNKTvGnwVAbbs9TTrfzuyQ%3D%3D,LinkedIn
Middle School Chinese Teacher 50%,Holton-Arms School,"Bethesda, MD",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/middle-school-chinese-teacher-50%25-at-holton-arms-school-4268671867?position=6&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=nYc%2F65N30aayBafVxju%2BJw%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,"Proximity Learning, Inc.",United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-proximity-learning-inc-4224502553?position=7&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=9yu%2FATzMHodCnIbV%2FTTzxA%3D%3D,LinkedIn
Mandarin Chinese Teacher,International Leadership of Texas,"Cleveland, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-at-international-leadership-of-texas-4270276371?position=8&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=pUuKl%2FyRKMLDuO80vWQY3g%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Fort Worth, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4268797216?position=9&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=2WvHINxyK4dOd%2Bv%2BoUoG5w%3D%3D,LinkedIn
Virtual Certified Chinese Teacher 25 - 26 School year,Recruitment At Proximity Learning,United States,Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/virtual-certified-chinese-teacher-25-26-school-year-at-recruitment-at-proximity-learning-4235396584?position=11&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=NLnNufe3cSvwNGqFqGQFyA%3D%3D,LinkedIn
Mandarin Chinese Assistant Preschool Teacher,Shu Ren International School,"Berkeley, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-assistant-preschool-teacher-at-shu-ren-international-school-4269965996?position=12&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=m%2BmbLELxiafZBu2J35nNcA%3D%3D,LinkedIn
Mandarin Chinese Teacher (Middle School),International Leadership of Texas,"Lancaster, TX",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/mandarin-chinese-teacher-middle-school-at-international-leadership-of-texas-4271325629?position=13&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=4aNDRcbyyJku7Baak6QcDw%3D%3D,LinkedIn
"Foreign Languages (Chinese) Instructor, Part-Time Faculty (IVC)",South Orange County Community College District,"Mission Viejo, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-languages-chinese-instructor-part-time-faculty-ivc-at-south-orange-county-community-college-district-4270519273?position=14&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=8UcCQYX2Ga4z4CDWPf6EJg%3D%3D,LinkedIn
Foreign Language Instructor (Chinese) Pool-Part-Time,North Orange County Community College District,"Cypress, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/foreign-language-instructor-chinese-pool-part-time-at-north-orange-county-community-college-district-4236580440?position=16&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=lu06ovRl1vhTx15yxTy5Ig%3D%3D,LinkedIn
Teacher - Mandarin Conversation (Saturdays Only),South Bay Chinese School,"Rolling Hills Estates, CA",Check job details,Within last 7 days,https://www.linkedin.com/jobs/view/teacher-mandarin-conversation-saturdays-only-at-south-bay-chinese-school-4268008267?position=27&pageNum=0&refId=XHOM2QebyJ%2FCOj80lP5vWA%3D%3D&trackingId=fh01zYQiFuH70bzgPn72Cw%3D%3D,LinkedIn
